NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
104301,Taylor,BC,Mcmahon Complex,56.15018463,-120.6869812,474,1HR,0,44.6,0.6,0.4,0.4,0.6,1.2,0.3,0.5,0.6,0.4,0.6,0.6,0.9,0.6,1.792961136
104302,Taylor,BC,Pingle Creek Road,56.10586929,-120.6627808,689,1HR,0,21.3,0.3,0.5,0.5,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.3,0.615985784
104303,Bessborough,BC,237 Road,55.79190063,-120.4835968,665,1HR,0,67.4,0.4,0.4,0.4,0.5,0.3,0.4,0.6,0.4,0.5,0.4,0.5,1.4,0.5,2.034192092
104304,Farmington,BC,4794 Parkland Road,55.91378021,-120.5337524,696,1HR,0,9.8,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.5,0.4,0.435293019
105301,Langdale,BC,1551 Johnson Rd.,49.43884659,-123.479187,90,1HR,0,18.6,0.6,0.5,1,1.1,0.9,1,1.1,,0.8,0.4,0.6,0.7,0.8,0.948951042
105504,Fort St. John,BC,10511 99 Avenue,56.2447319,-120.856102,679,1HR,0,12.6,0.5,0.3,0.5,0.7,0.8,0.5,0.5,0.5,0.8,0.5,0.8,0.7,0.6,0.41757019
129003,Yellowknife,NT,"52nd Ave & 49t Street, Sir John Franklin High School",62.45206833,-114.3639984,193,1HR,0,1.2,0.1,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.1,0.2,0.3,0.2,0.3,0.185032754
129102,Norman Wells,NT,#7 Forestry Road N. Wells,65.27925873,-126.8130569,60,1HR,0,0.9,0.6,0.5,0.4,0.5,0.4,0.3,0.4,0.5,0.3,0.5,0.4,0.5,0.4,0.221207972
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35701752,-133.7140503,30,1HR,0,0.9,0.7,0,0.6,0.2,0.2,0.3,0.5,0.6,0.6,0.5,0.3,0.3,0.4,0.248903774
129601,Fort Smith,NT,95 Conibear Crescent,60.00455093,-111.8932419,358,1HR,0,0.9,0.1,0,0,0.3,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.158473236
