NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
104301,Taylor,BC,Mcmahon Complex,56.150186,-120.686985,474,1HR,0,27.9,0.6,0.6,0.9,0.8,0.9,0.7,0.7,1,1,1.1,0.5,0.6,0.8,1.988070804
104302,Taylor,BC,Pingle Creek Road,56.105871,-120.662779,689,1HR,0,21.6,0.4,0.4,0.4,0.2,0.3,0.2,0.3,0.3,0.4,0.4,0.6,0.6,0.4,0.762388242
104303,Bessborough,BC,237 Road,55.7919,-120.4836,665,1HR,0,51.8,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.3,0.6,0.5,0.926241799
105301,Langdale,BC,1551 Johnson Rd.,49.438848,-123.479185,90,1HR,0,56.9,0.6,0.6,0.9,0.6,0.3,0.7,0.6,0.4,1,1.3,1.1,0.8,0.7,1.570052041
105504,Fort St. John,BC,10511 99 Avenue,56.24473,-120.8561,679,1HR,0,7.5,0.4,0.4,0.5,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.270280745
106705,Crofton,BC,8017 York Ave.,48.86,-123.64389,38,1HR,0,20.1,1.2,1,1,1,1,1,0.6,0.9,1.2,1.1,1.4,,1,1.123499386
129003,Yellowknife,NT,"52nd Ave. & 49th Street, Sir John Franklin High School",62.45207,-114.364,193,1HR,0,3.3,0.6,0.6,0.4,0.1,0.2,0.5,0.7,0.1,0.6,0.6,1,,0.5,0.368819931
129102,Norman Wells,NT,#7 Forestry Road N. Wells,65.27926,-126.813057,60,1HR,0,2.6,0.4,0.4,0.4,0.3,0,0,0,0,0.4,0.4,0.6,0.7,0.3,0.427058737
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35702,-133.714057,30,1HR,0,2.1,0.7,0.5,0.1,0.2,0.4,0.5,0.7,0.6,0.7,0.7,0.9,0.3,0.5,0.341880689
129601,Fort Smith,NT,95 Conibear Crescent,60.00455,-111.893241,358,1HR,0,1.5,0.3,0,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0,0.4,0.3,0.3,0.223097015
