*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/2/2026"
"",""
"Annual Summary Report",""
"Pollutant: PM2.5",""
"Units: micrograms per cubic metre (µg/m3)",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"053801","Tingwick","QC","Chemin Du Radar Et Warwick","45.905785","-71.948695","243","1HR","0","2","4","5","6","8","9","11","14","15","27","40","98.67579909","8","6","6","4","5","5","7","6","4","5","5","5","5","3.201412571","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0","2","4","5","7","8","10","13","18","23","31","44","97.12328767","9","8","6","4","6","5","7","6","4","4","5","5","6","3.92532374","",""
"054901","Ditton","QC","Chemin Du Petit-Canada Ouest","45.37333","-71.250167","475","1HR","0","1","3","4","5","6","8","9","11","12","17","26","88.19634703","","4","3","2","4","5","7","6","4","4","4","4","4","2.611732193","",""
"055001","Mont Saint-Michel","QC","215 4 Ieme Rang De Gravel","46.76866","-75.432728","256","1HR","0","1","3","4","6","7","9","10","12","13","16","18","96.43835616","6","6","4","3","5","6","6","6","4","5","4","4","5","2.866195405","",""
"055101","Senneterre","QC","Chemin Riviere Bell","48.431648","-77.196674","299","1HR","0","1","3","4","5","6","8","10","13","15","25","48","94.13242009","5","6","4","3","4","5","6","5","4","4","3","3","4","3.105288354","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","0","3","4","6","8","9","12","15","19","21","36","73","95.62785388","9","7","6","4","6","6","8","8","5","7","6","9","7","4.264215633","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0","3","4","6","8","10","14","17","23","26","35","52","99.31506849","10","8","7","5","6","7","8","8","7","9","7","6","7","5.068649489","",""
"055801","Granby","QC","435 Rue Reynolds","45.418639","-72.730667","117","1HR","0","3","4","6","8","9","12","15","22","29","56","94","84.66894977","","8","7","5","5","6","7","7","","7","7","8","7","5.281056136","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","0","2","3","5","7","9","11","14","17","20","36","40","99.9086758","10","8","6","4","6","5","5","5","4","6","6","6","6","4.224686979","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","0","2","4","6","9","11","15","19","24","28","42","55","99.80593607","9","8","8","6","6","9","8","7","7","7","9","9","8","5.743959616","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","0","3","5","8","10","12","16","20","25","29","37","47","99.37214612","10","10","10","7","8","8","8","7","8","9","10","9","9","5.611759736","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","0","1","3","4","7","8","10","13","15","18","29","41","99.52054795","7","6","6","4","6","5","6","5","4","5","5","5","5","3.831523167","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","0","1","4","6","8","10","13","16","21","26","38","83","99.15525114","8","7","7","5","7","7","6","6","5","6","7","7","7","5.329173805","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","0","2","4","6","8","10","13","16","21","24","34","58","98.97260274","9","8","7","5","7","7","7","6","6","7","8","7","7","4.811614979","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","0","2","3","6","9","11","14","17","22","27","47","106","99.09817352","8","7","7","5","8","8","8","7","6","8","7","7","7","6.023525303","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","0","2","4","6","9","11","15","18","23","27","38","48","94.70319635","9","9","8","6","8","10","8","7","6","8","8","7","8","5.522269696","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","0","2","5","8","11","13","17","22","28","33","49","86","97.10045662","11","10","10","7","9","10","8","8","7","9","10","8","9","6.756547714","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","0","2","4","6","8","10","13","17","22","26","40","50","98.81278539","7","8","7","6","7","7","6","6","5","7","8","7","7","5.423037609","",""
"060445","Toronto","ON","55 John Street","43.64543","-79.38908","85","1HR","0","2","5","7","9","11","15","19","24","29","39","50","99.64611872","7","6","7","6","9","9","9","7","7","9","11","8","8","5.611985974","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","0","2","4","6","8","10","13","17","21","25","72","523","99.25799087","8","8","7","6","7","7","6","6","6","11","8","6","7","9.655815469","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","0","2","4","7","11","13","18","22","29","33","50","90","98.67579909","8","8","8","7","11","8","8","7","7","12","10","9","9","7.139310104","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","0","2","4","6","9","10","14","18","23","26","39","83","99.48630137","8","7","7","6","9","7","7","6","6","9","8","7","7","5.313532672","",""
"060521","Hamilton","ON","250 Fennell Ave W.","43.24132","-79.88941","195","1HR","0","2","4","6","9","12","16","20","26","31","50","88","97.79680365","8","7","8","7","10","9","7","7","6","9","8","8","8","6.56757997","",""
"060610","Sudbury","ON","155 Elm Street","46.49194","-81.00311","271","1HR","0","1","3","4","6","8","11","13","17","21","33","45","99.39497717","5","6","5","4","6","5","5","5","5","6","6","5","5","4.192866491","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0","1","2","3","5","6","9","12","15","18","30","51","99.62328767","4","5","4","3","5","4","4","5","4","5","5","5","4","3.734121961","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","1","2","3","4","6","7","9","11","13","15","23","30","99.8630137","6","6","5","3","5","6","5","5","5","6","5","5","5","2.908805461","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","0","2","4","6","8","10","13","16","22","25","37","55","98.42465753","8","7","8","5","7","7","7","6","6","7","8","8","7","4.986924294","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","0","2","4","6","9","11","15","18","24","28","45","155","96.75799087","8","8","7","5","7","8","7","7","6","7","10","9","7","6.133168717","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","0","1","3","5","9","11","16","19","24","27","39","55","98.91552511","8","9","7","5","6","8","7","7","6","7","8","8","7","6.238267","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","0","1","3","5","8","11","14","18","23","26","36","45","98.18493151","7","7","6","4","8","7","7","7","6","7","7","6","7","5.633787638","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","0","2","3","5","8","10","13","16","21","25","38","49","99.61187215","8","7","6","5","7","6","6","6","5","8","6","6","6","5.18541792","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","0","1","3","4","6","8","11","14","19","22","29","32","99.25799087","7","6","6","4","5","5","5","5","4","6","6","5","5","4.319602784","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","0","2","4","6","8","10","13","17","22","26","34","48","98.71004566","8","8","7","5","7","7","7","6","6","7","8","7","7","5.12676864","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","0","1","3","6","9","12","16","20","25","29","44","69","97.9109589","7","8","7","6","8","9","8","7","6","7","8","7","7","6.375788878","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","0","2","4","6","8","10","13","16","21","25","36","50","98.35616438","8","7","6","5","7","7","7","6","6","7","7","7","7","4.978901169","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222","-78.9125","49","1HR","0","2","3","5","6","8","11","14","18","21","34","41","98.98401826","7","7","6","5","6","5","5","5","4","6","7","6","6","4.153341711","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","0","2","4","6","8","10","13","15","19","24","34","38","96.88356164","7","7","7","5","6","7","7","5","6","7","9","7","7","4.675399282","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0","2","3","4","6","7","10","12","16","18","25","34","99.21232877","5","6","5","3","5","5","5","5","4","6","5","5","5","3.583157416","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31447","-81.54972","226","1HR","0","1","2","3","5","7","10","12","17","20","34","47","97.67123288","4","5","5","3","5","5","5","4","4","4","6","5","5","4.269760391","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","0","2","3","5","7","8","10","13","17","21","31","37","99.17808219","7","7","6","5","5","6","5","5","4","5","6","6","6","3.896534092","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","0","2","4","5","8","10","13","15","20","24","35","39","97.85388128","8","8","7","5","7","6","6","6","5","7","8","7","7","4.857271014","",""
"063301","Dorset","ON","District Road 117 And Paint Lake Rd.","45.224278","-78.932944","318","1HR","0","1","2","3","5","7","9","12","14","17","25","28","99.10958904","5","5","4","2","5","5","5","5","4","5","5","5","4","3.653121575","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","0","1","3","4","7","8","11","15","20","24","33","39","94.34931507","7","7","6","4","3","6","5","5","5","5","7","8","6","4.614580852","",""
