NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
104302,Taylor,BC,Pingle Creek Road,56.105871,-120.662779,689,1HR,0,55.3,0.4,0.4,1.1,0.5,0.2,0.3,0.3,0.3,0.2,0.4,0.5,0.4,0.4,1.73638658
104303,Bessborough,BC,237 Road,55.7919,-120.4836,665,1HR,0,26,0.6,0.5,0.5,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.608369337
104304,Farmington,BC,4794 Parkland Road,55.913779,-120.533749,696,1HR,0,1.1,,,,,,,,,,,,,,
105301,Langdale,BC,1551 Johnson Rd.,49.438848,-123.479185,90,1HR,0,17,0.3,0.3,0.6,0.7,0.6,1.1,0.8,0.9,0.4,0.7,0.5,0.4,0.6,1.001298527
105504,Fort St. John,BC,10511 99 Avenue,56.24473,-120.8561,679,1HR,0,6,0.3,0.4,0.6,0.3,0.3,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.3,0.392641092
106702,Crofton,BC,1427 Georgia Park Heights Rd,48.849649,-123.637031,150,1HR,0,249.1,,,1.6,1.9,2.9,2.1,10.6,11.5,8.3,4,1,0.6,,
129003,Yellowknife,NT,"52nd Ave. & 49th Street, Sir John Franklin High School",62.45207,-114.364,193,1HR,0,1,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.1,0,0,0,0.1,0.2,0.211776522
129102,Norman Wells,NT,#7 Forestry Road N. Wells,65.27926,-126.813057,60,1HR,0,0.9,0.1,0.2,0.3,0.5,0.6,0.7,0.1,0.3,0.5,0.7,0.6,0.7,0.4,0.300663875
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35702,-133.714057,30,1HR,0,2.6,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,,0.6,0.3,0.18522626
129303,Iqaluit,NU,Water Lab (1307 Federal Road),63.751619,-68.522433,35,1HR,-0.7,11.4,1.8,1.5,6.8,2.8,1.7,1.8,0.3,0.2,0.2,0.1,0.2,0.2,1.5,2.253403691
129601,Fort Smith,NT,95 Conibear Crescent,60.00455,-111.893241,358,1HR,0,1,0.1,0.1,0.1,0.2,0.5,0.1,0.1,0.4,0.4,0.5,0.2,0.3,0.2,0.292042232
************8HR************,,,,,,,,,,,,,,,,,,,,,,,
NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
010102,St. John's,NL,354 Water Street,47.56038,-52.71147,7,8HR,0,7.2,0.5,0.4,0.4,0.7,0.8,1.1,1.6,2,1.1,1,0.4,0.7,0.9,0.695096723
010401,Mount Pearl,NL,Old Placentia Road,47.50513,-52.79476,135,8HR,0,4.3,1.2,1,0.9,1,1.1,1.1,1.1,0.8,0.7,0.8,0.7,0.8,0.9,0.560044249
010501,Grand Falls - Windsor,NL,Scott Avenue,48.92696,-55.65966,62,8HR,0,1.2,0.4,0.3,0.5,0.7,0.5,0.4,0.7,0.7,0.3,0.5,0.6,0.4,0.5,0.230559138
010602,Corner Brook,NL,Macpherson Ave,48.95224,-57.92207,100,8HR,0,7.4,0.6,0.4,0.4,,,0.8,0.8,0.8,0.8,0.6,0.7,0.7,,
010901,Burin,NL,18 Hwy 220 (Main St.),47.09899,-55.19852,1,8HR,0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.074404289
011002,Labrador City,NL,317 Hudson Drive,52.945487,-66.910306,558,8HR,0,23.8,0.4,0.5,1.7,0.5,0.2,0.6,0.3,0.3,0.3,0.9,0.9,0.6,0.6,1.496615055
020104,Charlottetown,PE,3 Brighton Road,46.233,-63.13667,21,8HR,0,9.2,0.6,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0,0.1,,0.3,0.2,0.393105019
030113,Halifax,NS,1672 Granville Street,44.64711,-63.57366,28,8HR,0,13.9,0.4,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.6,0.8,0.3,0.545454253
030118,Halifax,NS,1649 Barrington Street,44.646425,-63.573383,18,8HR,0,3.2,,,,,,,,,,,,,,
030120,Dartmouth,NS,341 Cherrybrook Road,44.7198,-63.48076,68,8HR,0,5.4,0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.2,0.1,0.3,1.1,0.3,0.444423557
030201,Port Hawkesbury,NS,18 Embree Street,45.614161,-61.362356,14,8HR,0,30.3,0.6,0.7,0.5,0.9,1.4,1.3,1.3,0.6,1.1,0.7,0.5,0.6,0.8,2.006138016
030310,Sydney,NS,71 Welton Street,46.14222,-60.17252,27,8HR,0,32.7,0.4,0.4,1.5,1,0.5,0.4,0.2,0.3,0.6,0.3,0.4,0.3,0.5,1.632453263
030901,Pictou,NS,91 Beeches Road,45.681744,-62.696575,12,8HR,0,13.4,0.3,0.5,0.5,0.6,0.3,0.2,0.1,0.2,0.3,0.3,0.3,0.8,0.4,0.742277857
040203,Saint John,NB,Mountain Road,45.308762,-66.008384,41,8HR,0,34.9,0.6,0.8,0.4,2.7,4,4,4.5,3.6,2.3,0.3,0.2,0.4,2,4.08121124
040207,Saint John,NB,476 Lancaster Avenue W.,45.252898,-66.080065,59,8HR,0,24.6,1.1,0.7,0.8,0.5,0.3,0.8,0.2,0.2,0.3,0.9,1.1,2.5,0.8,1.958297293
040208,Saint John,NB,111 Champlain Drive,45.291218,-66.00305,47,8HR,0,45.6,1.9,1.3,0.3,1.5,1.1,0.4,0.3,0.5,1.1,0.4,1.8,1.4,1,3.1009346
040209,Saint John,NB,8 Castle Street,45.28028,-66.05611,41,8HR,0,13.7,0.6,0.5,0.4,0.7,0.5,0.2,0.1,0.1,0.2,0.1,0.7,0.3,0.4,1.003228047
041501,Edmundston,NB,19 Queen St.,47.363195,-68.322302,159,8HR,0,70.9,2.8,2.1,2,1.8,3.4,3.2,2.8,1.6,1.8,2.6,1.7,4.6,2.5,5.787101117
050103,Montréal,QC,"1050 A, Boul. Saint-Jean-Baptiste",45.641026,-73.499682,19,8HR,0,20.1,1.4,0.9,1.3,1.2,1.1,1.3,0.9,1,0.7,1.4,1.3,0.9,1.1,1.779619449
050122,Brossard,QC,En Face Du 8400 Avenue Sorbonne,45.448663,-73.480819,17,8HR,0,4.2,0.3,0.3,0.2,0.2,0.4,0.5,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.356698989
050126,Montréal,QC,20965 Ch. Sainte-Marie,45.426542,-73.928929,39,8HR,0,4.7,0.6,0.5,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.4,0.443686277
050133,Montréal,QC,"8200a Rue Chenier, Arena Chenier",45.60176,-73.541992,41,8HR,0,10.6,1.2,0.7,0.8,0.3,0.6,0.4,0.4,0.5,0.5,0.3,0.2,0.5,0.6,0.892741194
050134,Montréal,QC,2580 Saint-Joseph Est,45.54271,-73.57176,53,8HR,0,8.7,1.3,1.1,0.9,0.7,1,0.7,0.7,0.8,0.8,0.5,0.3,0.4,0.8,0.878209179
050136,Montréal,QC,75 Rue Ontario Est,45.512189,-73.566842,32,8HR,0,9.3,0.5,0.5,0.3,0.2,0.7,0.4,0.3,0.2,0.3,0.1,0.1,0.1,0.3,0.618902399
050204,Gatineau,QC,"255 St-Redempteur, Hull",45.435987,-75.723429,62,8HR,0,2.2,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.1,0,0,0.1,0.13471292
050308,Québec,QC,600 Rue Des Sables,46.821177,-71.220495,8,8HR,0,2.8,0.3,0.2,0.2,0.2,0.3,0.2,0.3,,0.2,0.4,0.4,0.5,0.3,0.294409757
050604,Rouyn-Noranda,QC,1570 Rue Paradis,48.234087,-78.982778,289,8HR,0,52.8,2,1.3,1.4,1.2,1.1,0.5,0.9,1,1.5,2,1.9,1.5,1.4,4.020340749
050803,Trois Rivières,QC,Rue Whitehead,46.357175,-72.546187,12,8HR,0,3.2,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.290387057
050902,Saguenay,QC,"2885 Berthier (Arvida), Jonquiere",48.43389,-71.18454,93,8HR,0,90.4,4.7,4.4,5.6,4.8,5,4.2,3.6,3,6.1,6.7,9.7,5.7,5.3,10.16351214
054401,Saint-Anicet,QC,1128 De La Guerre,45.120624,-74.2896,50,8HR,0,10.6,1,0.5,0.5,,0.5,0.3,0.2,0.2,0.3,0.5,0.3,0.3,0.4,0.880349192
055702,Lévis,QC,200 Rue Des Commandeurs,46.806029,-71.167506,106,8HR,0,3.5,0.4,0.5,0.2,0.3,0.3,0.5,0.4,0.3,0.2,0.2,0.3,0.4,0.3,0.37974955
060104,Ottawa,ON,Rideau & Wurtemburg,45.43433,-75.676,68,8HR,0,2,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.149215318
060204,Windsor,ON,467 University Ave. West,42.315778,-83.043667,176,8HR,-0.2,18.4,2.1,0.9,0.4,0.5,0.8,0.7,0.3,0.4,0.1,0.4,0.2,0.3,0.6,1.498760946
060211,Windsor,ON,College & South St. / 928 South St.,42.292889,-83.073139,180,8HR,-0.2,10.3,1.1,0.7,0.5,0.6,0.7,1,0.7,0.9,0.4,0.6,0.8,0.6,0.7,1.032671633
060430,Toronto,ON,125 Resources Road,43.709444,-79.5435,141,8HR,-0.1,5.6,1,0.5,0.2,0.3,0.4,0.4,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.489627333
060438,Toronto,ON,401w - 125 Resources Rd.,43.711106,-79.543425,139,8HR,0,4.9,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.2,0.2,0.3,0.3,0.2,0.3,0.360472673
060440,Toronto,ON,4905 Dufferin Street,43.78042,-79.46752,,8HR,0,5.3,0.4,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.2,0.3,0.2,0.1,0.3,0.434250328
060512,Hamilton,ON,Elgin & Kelly,43.25778,-79.86167,90,8HR,0.1,78.3,1.3,2.6,3.9,5.3,15.8,11.3,5.8,3.6,5.4,2.1,1.2,1.9,5,9.556137757
060513,Hamilton,ON,Vickers Rd. & East 18th. St.,43.22942,-79.86278,209,8HR,0,39.9,1.1,0.9,1.9,2.2,7.4,4.3,2.8,2,1.8,1.3,0.7,,2.4,4.172407478
060610,Sudbury,ON,155 Elm Street,46.49194,-81.00311,271,8HR,0,27.9,1.5,1.8,1.1,2,0.9,1,1.2,0.8,1,1.1,1.2,1.2,1.2,2.169696425
060709,Sault Ste. Marie,ON,"443 Northern Ave., Sault College",46.53319,-84.30992,244,8HR,0,25.8,1.1,1.2,0.6,0.8,1.4,0.6,0.9,0.7,0.3,0.5,0.5,1,0.8,1.796888836
061007,Sarnia,ON,1300 Tashmoo Ave./ Lasalle Line,42.912545,-82.416816,180,8HR,-0.2,41.3,1.6,0.8,2,1.7,3.7,2.8,1.6,1,0.7,0.8,0.7,0.6,1.5,3.393660292
061009,Sarnia,ON,700 Christina St. N.,42.990263,-82.395341,182,8HR,-0.1,56.1,4,2.6,0.7,1,3.6,1.3,1.8,2,1.4,2,1,1.5,1.9,4.587755458
062601,Simcoe,ON,Experimental Farm,42.85685,-80.26964,236,8HR,-0.5,5.8,0.3,0.4,0.4,0.5,1.2,1.2,1.3,1.2,0.5,-0.2,-0.3,-0.4,0.5,0.718668718
080111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,8HR,0,5.8,0.2,0.1,0.2,0.2,0.4,0.3,0.2,0.5,0.4,0.4,0.2,0.6,0.3,0.442013427
080211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,8HR,0,2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.128400017
080402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,8HR,0,1.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.4,0.6,0.2,0.177779057
080502,Estevan,SK,528 1a Street,49.13235,-102.98499,563,8HR,0,40.7,1.6,2.7,2.5,2.2,1.3,0.9,0.8,1.6,0.9,1.3,0.6,1.7,1.5,3.262441154
081001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,8HR,0,4,0.4,0.4,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.319523039
082002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.834566,-108.403332,425,8HR,0,2.3,0.5,0.4,0.2,0.5,0.5,0.4,0.4,0.2,0.2,0.2,0.2,0.3,0.3,0.224737134
090120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,8HR,0,8.4,0.5,0.5,0.9,0.3,0.2,0.2,0.4,0.4,0.2,0.3,0.2,0.3,0.4,0.705649574
090121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,8HR,0,23,0.5,0.8,1.2,0.7,1.2,1,1.4,1.5,0.9,0.6,0.6,0.5,0.9,1.699248864
090133,Edmonton,AB,13915 115 Avenue Nw,53.564411,-113.562583,670,8HR,0,5.9,0.4,0.5,1,0.7,0.4,0.4,0.4,0.4,0.2,0.3,0.2,0.3,0.4,0.63175446
090134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,709,8HR,0,22,1.4,1.9,1.3,1.1,1.1,1.2,1.5,1.8,1.1,1.5,0.7,1.1,1.3,2.021986597
090135,Ardrossan,AB,3 Avenue,53.554691,-113.144905,707,8HR,0,16.5,1,1.6,0.9,0.5,0.2,0.5,,,0.3,0.7,0.8,0.8,,
090229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,8HR,0,4.3,0.6,0.5,0.4,0.2,0.2,0.2,0.5,1,0.1,0.4,0.4,0.5,0.4,0.565014804
090302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,8HR,0,2.9,0.4,0.4,0.3,0.2,0.1,0,0.1,0.1,0,0.1,0,0.1,0.2,0.337104923
090304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,8HR,0,7.4,0.8,0.6,0.7,0.4,0.2,0.2,0.3,0.4,0.1,0.4,0.6,0.8,0.4,0.536504142
090502,Lethbridge,AB,28 Street & 12 Avenue N.,49.71621,-112.8006,918,8HR,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10269639
090601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,8HR,0,8.6,0.3,0.6,0.5,0.2,0.3,0.4,0.5,0.6,0.3,0.4,0.3,0.4,0.4,0.743093501
090603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622,-113.19994,620,8HR,0,10.1,0.4,0.7,0.7,0.4,0.5,0.3,0.5,0.5,0.7,0.3,0.3,0.5,0.5,0.943739617
090607,Gibbons,AB,Behind 4807 50 Ave,53.827241,-113.327174,673,8HR,0,13.9,0.6,0.5,1.1,0.6,0.2,0.5,0.5,0.3,0.5,0.5,0.3,0.9,0.6,0.925475422
090608,Redwater,AB,4704-49 Ave,53.95183,-113.105857,627,8HR,0,9.6,0.3,0.5,0.6,0.5,0.3,0.4,0.4,0.2,0.2,0.5,0.2,0.4,0.4,0.82036974
090609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,8HR,0,13.4,0.7,1.5,0.5,0.6,0.6,1,0.9,1.4,0.5,1.2,1,1.3,0.9,1.301088196
090701,Fort Mcmurray,AB,Macdonald Dr.,56.73341,-111.39047,260,8HR,0,12.8,0.5,0.6,0.8,0.4,0.2,0.2,0.5,0.8,0.5,0.3,0.2,0.4,0.4,1.091094009
090702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,8HR,0,19.8,1.1,0.9,1.3,0.6,0.3,0.5,0.8,0.6,0.7,0.6,0.6,0.7,0.7,1.524374774
090801,Fort Mckay,AB,Main Street,57.18941,-111.6405,268,8HR,0,25.9,0.9,0.5,1.7,0.7,0.8,0.5,0.6,0.4,0.4,1.3,0.4,0.7,0.7,1.857314402
090802,Fort Mckay,AB,Lower Camp,57.02681,-111.5007,247,8HR,0,46.9,0.9,1.6,1.9,2.4,2.7,2.2,1.7,1.8,3,3.6,1.8,1.2,2.1,3.983401014
090805,Fort Mckay,AB,Buffalo Viewpoint,56.99647,-111.59295,336,8HR,0,38.1,0.4,0.4,0.5,0.7,1.2,1.1,0.6,0.6,1.1,0.8,0.2,0.4,0.7,2.225250483
090806,Fort Mckay,AB,4-13-094-11 W4,57.1492,-111.6424,342,8HR,0,25,0.8,0.3,1.2,0.6,0.8,0.5,0.6,0.4,0.6,1,0.6,0.7,0.7,1.587778469
090807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,8HR,0,14.1,1.3,1.1,0.8,0.3,0.7,0.8,0.5,0.9,0.5,0.8,0.5,2.2,0.9,1.760837785
090808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,673,8HR,0,8.8,0.8,0.5,0.5,0.4,0.2,0.2,0.1,0.1,0.1,0.3,0.4,0.6,0.3,0.6130112
091101,Elk Island,AB,National Park,53.68238,-112.86812,714,8HR,0,10.4,0.6,0.9,0.5,0.3,0.3,0.3,0.4,0.7,0.3,0.5,0.6,0.6,0.5,0.854267659
091301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,8HR,0,5.8,0.3,0.4,0.6,0.3,0.1,0.1,0.2,0.1,0.2,0.2,0,0.1,0.2,0.573318411
091401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,8HR,0,7.5,0.4,0.4,0.4,0.3,0.1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.544285208
091501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,8HR,0,7.1,0.4,0.5,0.8,0.5,0.1,0.1,0.2,0.3,0.1,0,0.1,0.4,0.3,0.511883022
091601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,8HR,0,4.4,0.2,0.3,0.4,0.1,0,0,0,0,0,0,0,0,0.1,0.354132674
091701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,8HR,0,4.8,0,0.1,0.2,0.2,0,0,0,0,0.1,0,0,0,0.1,0.250221855
091801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,8HR,0,22.1,1,0.1,0.1,0,0,0,0,0,0.1,0.2,0.2,0.3,0.2,0.872603324
091901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,8HR,0,8.4,1.1,1.2,1.1,1.1,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.2,0.432685232
092001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,8HR,0,7.8,0.7,0.8,0.6,0.5,0,0,0.2,0.1,,0.1,0.2,0.6,0.4,0.544764359
092201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,8HR,0,12.3,1.1,1.5,0.9,0.5,0.5,0.9,1.1,1.4,0.5,1.4,1.1,1.6,1,1.383831515
092601,Breton,AB,Hwy 20,53.0903,-114.46061,900,8HR,0,9.3,0.4,0.3,0.6,0.3,0.2,0.2,0.1,0.4,0.1,0.1,0.4,0.1,0.3,0.631230916
092901,Edson,AB,7 Ave,53.593771,-116.395822,894,8HR,0,3.1,0.4,0.3,0.5,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0.330796624
093001,Grande Prairie,AB,,55.1172,-118.7647,645,8HR,0,10.3,0.2,0.5,0.4,0.1,0.1,0.1,0.1,0.1,0,0.1,0.2,0.2,0.2,0.42853084
093101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,8HR,0,15.5,0.5,0.5,0.4,0.5,1.1,1.2,1.1,1.2,0.4,0.6,0.2,0.4,0.7,1.218733829
093202,Hinton,AB,Private Road,53.427301,-117.544067,1215,8HR,0,23.3,0.3,1.1,0.4,0.4,0.6,0.6,0.4,0.3,0.1,0.2,0.3,0.5,0.4,1.165068639
093801,Warbug,AB,Range Road 34,53.53,-114.6361,753,8HR,0,13.8,0.5,0.2,1,0.9,0.3,0.3,0.4,0.1,,,0.2,0.2,0.4,1.144864984
093901,Thorsby,AB,Range Road 35,53.633,-114.4199,774,8HR,0,5.6,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0,0.1,0,0.1,0.2,0.527800196
094001,Debolt,AB,Goodwin Road,55.402658,-118.280945,638,8HR,0,6.2,0.8,0.8,0.8,0.5,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.6,0.4,0.587525985
094202,Sunnybrook,AB,Township Road 514 & Range Road 33a,53.4243,-114.3749,684,8HR,0,11,0.3,0.6,0.5,0.6,1.1,0.7,1,0.5,0.4,0.6,0.2,0.3,0.6,1.185852058
094301,Cold Lake,AB,15 Ave,54.414014,-110.232939,556,8HR,0,2.6,0.2,0.3,0.1,0.2,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.26299258
094401,St Lina,AB,North Of Township Road 604 On Ab-867,54.2165,-111.5026,679,8HR,0,4.2,0.5,0.5,0.5,0.4,0.1,0.1,0.1,0.3,0,0.1,0.1,0.4,0.3,0.457459995
094601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,497,8HR,0,9,0.9,0.6,0.7,0.4,0.2,0.2,0.3,0.2,0.2,0.4,0.5,0.7,0.4,0.864656051
100110,Metro Vancouver - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,8HR,0,3.7,0.1,0.1,0.1,0.3,0.4,0.3,0.4,0.6,0.3,0.3,0.1,0.1,0.3,0.350668019
100111,Metro Vancouver - Port Moody,BC,Moody Street & Esplanade Avenue,49.280893,-122.849291,6,8HR,0,6.3,0.1,0.1,0.1,0.5,0.9,0.4,0.8,0.6,0.5,0.5,0.3,0.1,0.4,0.621357233
100112,Metro Vancouver - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,8HR,0,4.3,0.4,0.2,0.3,0.5,0.4,0.4,0.5,0.8,0.5,0.5,0.3,0.3,0.4,0.403431115
100119,Metro Vancouver - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,8HR,0,4.6,0.2,0.1,0.2,0.2,0.4,0.3,0.5,0.7,0.3,0.4,0.3,0.1,0.3,0.358235443
100121,Metro Vancouver - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,8HR,0,2.7,0.2,0.1,0.2,0.3,0.5,0.4,0.4,0.7,0.3,0.3,0.2,0.1,0.3,0.324936749
100128,Metro Vancouver - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,8HR,0,2.6,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.286105326
100132,Metro Vancouver - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,8HR,0,7.5,0.3,0.1,0.2,0.4,0.4,0.3,0.5,0.5,0.3,0.4,0.1,0.1,0.3,0.376933693
100134,Metro Vancouver - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,8HR,0,4.4,0.3,0.3,0.3,0.4,0.5,0.5,0.7,0.8,0.4,0.5,0.4,0.4,0.5,0.416890789
100136,Metro Vancouver - Burnaby,BC,Grosvenor Cresent,49.287869,-122.98563,200,8HR,0,21,1.1,0.1,0.1,0.6,0.8,0.4,0.9,0.8,0.5,1.1,0.5,0.4,0.6,1.404261916
100137,Metro Vancouver - Burnaby,BC,Eton And Madison Ave. Burnaby,49.287483,-123.007975,70,8HR,0,9.2,1.3,0.3,0.2,1.1,0.8,0.5,0.7,0.8,0.5,0.6,0.4,0.6,0.6,0.771693857
100140,Metro Vancouver - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,8HR,0,3.8,0.2,0.3,0.3,0.3,0.4,0.2,0.4,0.4,0.2,0.4,0.3,0.2,0.3,0.269287482
100141,Metro Vancouver - Vancouver,BC,1290 East 11th Ave.,49.260267,-123.077776,30,8HR,0,37.2,0.5,0.4,0.3,0.8,0.6,0.5,0.7,0.8,0.5,0.6,0.5,0.4,0.6,1.076217523
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,8HR,0,41.3,,1.9,1.1,1.4,1.3,1.5,1.7,1.3,1.5,1.5,1,1,1.4,2.839812325
100210,Prince George,BC,,53.90333,-122.70361,733,8HR,0,97.9,5.6,4.1,4.5,4.9,4,2.2,3.5,3.2,5.5,3.6,0.7,2.4,3.7,8.280040485
100211,Prince George,BC,775 E Highway 16,53.908008,-122.713344,616,8HR,0,55.1,3.4,3.4,3.8,4.7,3.9,1.9,2.9,2.4,6.3,2.7,1,2.8,3.3,6.201313762
100212,Prince George,BC,"Marsulex Acid Plant, 8901 Penn Road",53.8416,-122.7344,604,8HR,0,13.6,2.7,1.7,1,1.4,1.5,1.3,1.5,0.7,1.2,0.9,0.4,0.4,1.2,1.777012603
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,8HR,0,2.7,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.3,0.5,0.3,0.2,0.3,0.335459677
100318,Victoria,BC,21 Erie St.,48.421417,-123.384178,0,8HR,0.1,1.6,0.1,,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,,0.1,0.2,0.14698199
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,8HR,0,4.4,0.2,0.3,0.3,0.2,0.1,0.1,0.2,0.5,0.1,0.2,0.2,0.2,0.2,0.301525151
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,8HR,0,1.4,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.5,0.3,0.4,0.5,0.4,0.4,0.149686047
101003,Abbotsford,BC,32995 Bevan Ave.,49.042579,-122.309821,58,8HR,0,3.5,0.1,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.1,0.2,0.1,0.1,0.2,0.263744373
101005,Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,8HR,0,2.2,0,0.1,0.1,0.1,0.2,0.2,0.4,0.3,0.2,0.2,0.1,0.1,0.2,0.212477575
101101,Metro Vancouver - Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,8HR,0,2.3,0,0.1,0.1,0.1,0.2,0.1,0.3,0.4,0.2,0.1,0,0,0.1,0.190398098
101202,Metro Vancouver - Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,8HR,0,2.7,0.3,0.2,0.3,0.3,0.3,0.2,0.4,0.4,0.2,0.5,0.4,0.4,0.3,0.327547527
101301,Metro Vancouver - Langley,BC,23752 52nd Avenue,49.095613,-122.567104,88,8HR,0,2.5,0,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0,0.1,0.205056928
101603,Squamish,BC,38370 Buckley Avenue,49.70516,-123.15133,6,8HR,0,2.5,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.214582133
101701,Quesnel,BC,585 Callanan Street,52.981686,-122.493227,490,8HR,0,6.6,0.1,0.1,0.2,0.3,0.3,0.4,0.7,0.4,0.3,0.3,0.2,0.2,0.3,0.45548509
102201,Trail,BC,1875 Columbia Ave.,49.096218,-117.697828,422,8HR,0,87,6,4.5,8.7,7.1,7.1,4.4,8,5,5.7,5.1,5.7,5.5,6.1,8.330321946
102210,Trail,BC,8995 Highway 22a,49.046405,-117.60711,0,8HR,0,42.3,6.3,2.4,6.1,3.2,3.7,1.5,3.5,3.7,3,2.4,2.8,5.5,3.7,5.105140043
