"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.63","SHEARWATER A","8205090","1983-05","1983","05","13.0","","5.7","","9.4","","19.5","","-0.2","","126.0","","0.0","T","126.0","","0","","24","","69",""
"-63.50","44.63","SHEARWATER A","8205090","1983-06","1983","06","20.3","","10.8","","15.6","","33.0","","5.8","","76.7","","0.0","","76.7","","0","","15","","41",""
"-63.50","44.63","SHEARWATER A","8205090","1983-07","1983","07","22.6","","13.9","","18.3","","27.6","","9.8","","103.0","","0.0","","103.0","","0","","10","","56",""
"-63.50","44.63","SHEARWATER A","8205090","1983-08","1983","08","22.0","","14.7","","18.4","","28.0","","9.5","","230.0","","0.0","","230.0","","0","","32","","59",""
"-63.50","44.63","SHEARWATER A","8205090","1983-09","1983","09","21.1","","11.7","","16.4","","28.3","","6.0","","26.8","","0.0","","26.8","","0","","19","","48",""
"-63.50","44.63","SHEARWATER A","8205090","1983-10","1983","10","14.4","","5.7","","10.1","","23.9","","-0.2","","88.6","","0.0","T","88.6","","0","","36","","81",""
"-63.50","44.63","SHEARWATER A","8205090","1983-11","1983","11","8.9","","1.3","","5.1","","15.6","","-4.9","","236.2","","0.2","","236.2","","0","","21","","98",""
"-63.50","44.63","SHEARWATER A","8205090","1983-12","1983","12","2.5","","-5.8","","-1.7","","11.0","S","-18.2","","131.2","","69.8","","194.2","","9","","16","","104",""
"-63.50","44.63","SHEARWATER A","8205090","1984-01","1984","01","-0.3","","-8.8","","-4.6","","8.0","","-20.1","","133.4","","44.3","","172.0","","11","","11","","65",""
"-63.50","44.63","SHEARWATER A","8205090","1984-02","1984","02","3.0","","-4.5","","-0.8","","10.5","","-21.1","","149.3","","13.8","","163.1","","0","T","9","","61",""
"-63.50","44.63","SHEARWATER A","8205090","1984-03","1984","03","1.9","","-5.2","","-1.7","","10.2","","-16.6","","92.1","","48.6","","140.3","","5","","2","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1984-04","1984","04","8.7","","-0.1","","4.3","","22.3","","-4.7","","153.6","","15.5","","168.9","","0","","35","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1984-05","1984","05","13.2","","5.1","","9.2","","22.5","","0.7","","187.5","","0.0","","187.5","","0","","9","","59",""
"-63.50","44.63","SHEARWATER A","8205090","1984-06","1984","06","18.7","","9.6","","14.2","","28.6","","3.1","","72.6","","0.0","","72.6","","0","","35","","54",""
"-63.50","44.63","SHEARWATER A","8205090","1984-07","1984","07","23.3","","14.0","","18.7","","30.6","","10.8","","48.2","","0.0","","48.2","","0","","21","","57",""
"-63.50","44.63","SHEARWATER A","8205090","1984-08","1984","08","24.3","","15.9","","20.1","","29.3","","10.0","","102.5","","0.0","","102.5","","0","","31","S","46","S"
"-63.50","44.63","SHEARWATER A","8205090","1984-09","1984","09","18.5","","9.5","","14.0","","27.0","","4.3","","53.1","","0.0","","53.1","","0","","22","","69",""
"-63.50","44.63","SHEARWATER A","8205090","1984-10","1984","10","13.4","","5.0","","9.2","","19.0","","1.1","S","58.3","","0.0","","58.3","","0","","9","","93",""
"-63.50","44.63","SHEARWATER A","8205090","1984-11","1984","11","8.4","","0.8","","4.6","","16.2","","-5.6","","35.8","","2.4","","38.2","","0","","32","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1984-12","1984","12","4.7","","-4.3","","0.2","","11.5","","-19.3","","112.6","","25.8","","138.5","","0","","28","","94",""
"-63.50","44.63","SHEARWATER A","8205090","1985-01","1985","01","-3.3","","-11.0","","-7.2","","2.8","","-16.4","","4.8","","78.9","","80.5","","10","","34","","89",""
"-63.50","44.63","SHEARWATER A","8205090","1985-02","1985","02","-0.4","","-8.0","","-4.2","","6.5","","-20.8","","57.9","","32.4","","92.6","","2","","31","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1985-03","1985","03","2.7","","-6.1","","-1.7","","12.4","","-17.9","","76.4","","29.6","","103.8","","0","","30","","81",""
"-63.50","44.63","SHEARWATER A","8205090","1985-04","1985","04","7.7","","-1.0","","3.4","","18.1","","-7.6","","52.1","","37.5","","84.1","","0","","18","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1985-05","1985","05","14.2","","4.1","","9.2","","23.8","","-0.1","S","93.8","","8.6","","103.0","","0","","36","","67",""
"-63.50","44.63","SHEARWATER A","8205090","1985-06","1985","06","17.6","","9.4","","13.5","","23.8","","6.5","","341.8","","0.0","","341.8","","0","","9","","80",""
"-63.50","44.63","SHEARWATER A","8205090","1985-07","1985","07","22.5","","13.4","","18.0","","28.2","","9.3","","137.8","","0.0","","137.8","","0","","21","","54",""
"-63.50","44.63","SHEARWATER A","8205090","1985-08","1985","08","21.6","","13.7","","17.7","","28.7","","9.4","S","184.2","","0.0","","184.2","","0","","4","","50",""
"-63.50","44.63","SHEARWATER A","8205090","1985-09","1985","09","19.7","","10.6","","15.2","","27.3","","6.2","","29.8","","0.0","","29.8","","0","","20","","59",""
"-63.50","44.63","SHEARWATER A","8205090","1985-10","1985","10","12.9","","5.1","","9.0","","19.5","","-3.3","","55.2","","0.0","T","55.2","","0","","32","","52",""
"-63.50","44.63","SHEARWATER A","8205090","1985-11","1985","11","6.5","","0.1","","3.3","","12.2","","-8.3","","98.4","","11.3","","109.7","","0","","32","","76",""
"-63.50","44.63","SHEARWATER A","8205090","1985-12","1985","12","0.9","","-8.2","","-3.7","","11.7","","-15.3","","45.4","","48.5","","82.4","","5","","28","S","78","S"
"-63.50","44.63","SHEARWATER A","8205090","1986-01","1986","01","1.9","","-8.1","","-3.1","","9.2","","-19.9","","94.3","","39.3","","133.3","","15","","24","","80",""
"-63.50","44.63","SHEARWATER A","8205090","1986-02","1986","02","-1.6","","-9.3","","-5.5","","3.1","","-17.8","","47.6","","70.6","","111.5","","29","","36","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1986-03","1986","03","3.1","","-5.7","","-1.3","","18.8","","-14.8","","122.3","","25.2","","147.8","","0","","22","","107",""
"-63.50","44.63","SHEARWATER A","8205090","1986-04","1986","04","9.4","","1.3","","5.4","","16.3","","-7.5","","115.8","","17.5","","133.3","","0","","34","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1986-05","1986","05","12.9","","4.3","","8.6","","25.5","","-2.0","","79.2","","3.2","","82.4","","0","","6","S","67","S"
"-63.50","44.63","SHEARWATER A","8205090","1986-06","1986","06","17.4","","8.4","","12.9","","23.2","","4.5","","106.2","","0.0","","106.2","","0","","32","","74",""
"-63.50","44.63","SHEARWATER A","8205090","1986-07","1986","07","20.4","","12.5","","16.5","","26.6","","7.8","","133.1","","0.0","","133.1","","0","","8","","57",""
"-63.50","44.63","SHEARWATER A","8205090","1986-08","1986","08","21.1","","13.4","","17.3","","27.6","","6.5","","173.1","","0.0","","173.1","","0","","24","","93",""
"-63.50","44.63","SHEARWATER A","8205090","1986-09","1986","09","17.3","","8.3","","12.8","","22.4","","4.3","","96.6","","0.0","","96.6","","0","","10","","74",""
"-63.50","44.63","SHEARWATER A","8205090","1986-10","1986","10","11.9","","3.9","","7.9","","19.8","","-1.5","S","70.7","","0.0","","70.7","","0","","22","","63",""
"-63.50","44.63","SHEARWATER A","8205090","1986-11","1986","11","6.7","","-2.4","","2.2","","13.7","","-10.5","","128.2","","22.8","","144.7","","0","","21","","83",""
"-63.50","44.63","SHEARWATER A","8205090","1986-12","1986","12","2.8","","-5.9","","-1.6","","11.4","","-16.5","","90.4","","27.9","","117.3","","7","","36","","85",""
"-63.50","44.63","SHEARWATER A","8205090","1987-01","1987","01","-0.8","","-8.8","","-4.8","","6.8","","-16.5","","75.0","","87.2","","148.0","","16","","11","","102",""
"-63.50","44.63","SHEARWATER A","8205090","1987-02","1987","02","-1.9","","-9.8","","-5.9","","6.5","","-18.0","","0.2","","31.7","","30.1","","3","","29","","81",""
"-63.50","44.63","SHEARWATER A","8205090","1987-03","1987","03","2.5","","-5.5","","-1.5","","13.7","","-17.0","","59.4","","42.0","","94.0","","0","T","7","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1987-04","1987","04","9.3","","1.0","","5.2","","21.5","","-3.0","","93.6","","2.8","","96.2","","0","","9","","81",""
"-63.50","44.63","SHEARWATER A","8205090","1987-05","1987","05","13.7","","4.1","","8.9","","23.7","","-0.8","","62.5","","0.0","T","62.5","","0","","23","","78","E"
"-63.50","44.63","SHEARWATER A","8205090","1987-06","1987","06","18.5","","9.5","","14.0","","25.3","","5.9","","128.0","","0.0","","128.0","","0","","29","","63",""
"-63.50","44.63","SHEARWATER A","8205090","1987-07","1987","07","22.6","","14.0","","18.3","","28.3","","9.8","","55.3","","0.0","","55.3","","0","","26","","50",""
"-63.50","44.63","SHEARWATER A","8205090","1987-08","1987","08","22.6","","13.1","","17.9","","28.5","","8.0","","53.9","","0.0","","53.9","","0","","20","","61",""
"-63.50","44.63","SHEARWATER A","8205090","1987-09","1987","09","18.2","","11.1","","14.7","","23.2","","3.6","","144.8","","0.0","","144.8","","0","","8","","57",""
"-63.50","44.63","SHEARWATER A","8205090","1987-10","1987","10","13.4","","5.7","","9.6","","18.0","","-1.0","","160.0","","0.0","","160.0","","0","","29","","87",""
"-63.50","44.63","SHEARWATER A","8205090","1987-11","1987","11","6.5","","-1.4","","2.6","","14.9","","-7.9","","90.8","","36.9","","127.1","","10","","9","","85",""
"-63.50","44.63","SHEARWATER A","8205090","1987-12","1987","12","0.9","","-5.6","","-2.4","","11.4","","-16.5","","80.1","","58.8","","139.2","","26","","33","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1988-01","1988","01","0.1","","-8.5","","-4.2","","10.3","","-21.5","","69.1","","38.7","","105.4","","0","T","22","","100",""
"-63.50","44.63","SHEARWATER A","8205090","1988-02","1988","02","1.2","","-8.7","","-3.8","","8.5","","-18.5","","122.4","","21.6","","142.6","","8","","12","","93",""
"-63.50","44.63","SHEARWATER A","8205090","1988-03","1988","03","3.1","","-4.7","","-0.8","","12.2","","-12.6","","60.2","","34.0","","96.2","","0","","28","S","74","S"
"-63.50","44.63","SHEARWATER A","8205090","1988-04","1988","04","7.2","","0.4","","3.8","","14.2","","-4.0","","179.8","","7.6","","190.0","","0","","32","","74",""
"-63.50","44.63","SHEARWATER A","8205090","1988-05","1988","05","14.0","","5.1","","9.6","","21.2","S","-0.2","","64.6","","3.6","","69.0","","0","","34","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1988-06","1988","06","16.9","","8.6","","12.8","","26.9","","4.3","","138.2","","0.0","","138.2","","0","","35","S","57","S"
"-63.50","44.63","SHEARWATER A","8205090","1988-07","1988","07","21.8","","13.2","","17.5","","27.2","","9.3","","165.6","","0.0","","165.6","","0","","10","","46",""
"-63.50","44.63","SHEARWATER A","8205090","1988-08","1988","08","22.8","","14.2","","18.5","","30.2","","8.9","","36.9","","0.0","","36.9","","0","","21","","57",""
"-63.50","44.63","SHEARWATER A","8205090","1988-09","1988","09","17.5","","9.1","","13.3","","24.0","","4.8","S","73.1","","0.0","","73.1","","0","","13","","63",""
"-63.50","44.63","SHEARWATER A","8205090","1988-10","1988","10","12.0","","4.7","","8.4","","21.0","","-0.5","","250.2","","0.4","","250.6","","0","","11","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1988-11","1988","11","8.6","","1.4","","5.0","","15.0","","-6.0","","218.4","","0.0","T","218.6","","0","","13","","89",""
"-63.50","44.63","SHEARWATER A","8205090","1988-12","1988","12","1.5","","-7.3","","-2.9","","8.7","","-17.5","","41.4","","28.5","","59.4","","0","","33","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1989-01","1989","01","1.0","","-9.0","","-4.0","","8.8","","-18.7","","83.0","","23.0","","105.2","","0","","29","","74",""
"-63.50","44.63","SHEARWATER A","8205090","1989-02","1989","02","-1.0","","-9.4","","-5.2","","9.2","S","-17.4","S","87.4","","71.1","","155.6","","24","","23","","87",""
"-63.50","44.63","SHEARWATER A","8205090","1989-03","1989","03","1.9","","-7.4","","-2.8","","17.5","","-20.8","","90.9","","25.1","","113.8","","2","","24","S","67","S"
"-63.50","44.63","SHEARWATER A","8205090","1989-04","1989","04","7.9","","0.5","","4.2","","17.0","","-3.5","","67.0","","6.2","","77.2","","0","","11","","80",""
"-63.50","44.63","SHEARWATER A","8205090","1989-05","1989","05","15.4","","7.0","","11.2","","22.8","","2.2","","140.9","","0.0","","140.9","","0","","22","","57",""
"-63.50","44.63","SHEARWATER A","8205090","1989-06","1989","06","19.1","","10.9","","15.0","","26.6","","6.8","","156.3","","0.0","","156.3","","0","","9","","65",""
"-63.50","44.63","SHEARWATER A","8205090","1989-07","1989","07","21.7","","13.1","","17.4","","27.3","","10.3","","104.2","","0.0","","104.2","","0","","15","","56",""
"-63.50","44.63","SHEARWATER A","8205090","1989-08","1989","08","22.2","","13.9","","18.1","","26.5","","7.1","","58.7","","0.0","","58.7","","0","","29","","69",""
"-63.50","44.63","SHEARWATER A","8205090","1989-09","1989","09","19.9","","10.3","","15.1","","26.4","","1.6","","130.0","","0.0","","130.0","","0","","22","","76",""
"-63.50","44.63","SHEARWATER A","8205090","1989-10","1989","10","12.9","","3.7","","8.3","","20.4","","-0.5","S","136.7","","0.2","","137.1","","0","","17","","74",""
"-63.50","44.63","SHEARWATER A","8205090","1989-11","1989","11","7.4","","-0.5","","3.5","","16.2","","-11.2","","152.6","","36.6","","173.8","","0","T","22","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1989-12","1989","12","-3.4","","-12.5","","-8.0","","7.2","","-23.5","","44.5","","20.4","","64.0","","7","","10","","98",""
"-63.50","44.63","SHEARWATER A","8205090","1990-01","1990","01","2.5","","-6.1","","-1.8","","10.2","","-15.4","","87.8","","41.0","","129.5","","3","","9","","117",""
"-63.50","44.63","SHEARWATER A","8205090","1990-02","1990","02","-0.1","","-11.0","","-5.6","","9.1","","-21.9","","90.6","","47.6","","132.0","","13","","21","","83",""
"-63.50","44.63","SHEARWATER A","8205090","1990-03","1990","03","2.4","","-5.2","","-1.4","","10.5","","-14.9","","41.6","","25.8","","62.4","","7","","18","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1990-04","1990","04","8.3","","0.4","","4.4","","17.0","","-2.7","","206.6","","0.6","","207.8","","0","","21","","76",""
"-63.50","44.63","SHEARWATER A","8205090","1990-05","1990","05","12.0","","4.1","","8.1","","25.0","","1.0","","147.8","","0.0","T","147.8","","0","","8","","80",""
"-63.50","44.63","SHEARWATER A","8205090","1990-06","1990","06","19.2","","10.1","","14.7","","24.6","","6.1","","106.6","","0.0","","106.6","","0","","20","","54",""
"-63.50","44.63","SHEARWATER A","8205090","1990-07","1990","07","23.7","","14.3","","19.0","","31.2","","9.5","","61.8","","0.0","","61.8","","0","","9","","50",""
"-63.50","44.63","SHEARWATER A","8205090","1990-08","1990","08","23.4","","15.6","","19.5","","28.5","","9.0","","55.8","","0.0","","55.8","","0","","31","","57",""
"-63.50","44.63","SHEARWATER A","8205090","1990-09","1990","09","18.9","","10.5","","14.7","","23.4","","6.3","","97.8","","0.0","","97.8","","0","","29","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1990-10","1990","10","14.6","","7.4","","11.0","","24.0","","-1.5","","156.6","","0.0","T","156.6","","0","","20","","85",""
"-63.50","44.63","SHEARWATER A","8205090","1990-11","1990","11","8.3","","0.6","","4.5","","15.3","","-4.0","","132.4","","0.6","","132.4","","0","","10","","89",""
"-63.50","44.63","SHEARWATER A","8205090","1990-12","1990","12","5.4","","-3.8","","0.8","","11.9","","-13.1","","250.8","","2.4","","253.2","","0","","20","","93",""
"-63.50","44.63","SHEARWATER A","8205090","1991-01","1991","01","-0.8","","-11.5","","-6.2","","7.8","","-20.9","","73.4","","40.6","","108.2","","0","T","28","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1991-02","1991","02","1.5","","-7.7","","-3.1","","10.0","","-16.7","","56.2","","15.0","","67.4","","5","","23","","76",""
"-63.50","44.63","SHEARWATER A","8205090","1991-03","1991","03","4.8","","-3.5","","0.7","","10.1","","-8.3","","130.8","","24.4","","152.4","","0","T","33","S","78","S"
"-63.50","44.63","SHEARWATER A","8205090","1991-04","1991","04","8.8","","-0.9","","4.0","","16.6","","-7.4","","84.4","","7.8","","91.8","","0","","10","","78",""
"-63.50","44.63","SHEARWATER A","8205090","1991-05","1991","05","15.1","","4.8","","10.0","","29.2","","-2.3","","124.8","","0.0","","124.8","","0","","22","","65",""
"-63.50","44.63","SHEARWATER A","8205090","1991-06","1991","06","19.9","","9.1","","14.5","","29.7","","5.7","","32.4","","0.0","","32.4","","0","","34","","67",""
"-63.50","44.63","SHEARWATER A","8205090","1991-07","1991","07","23.9","","13.9","","18.9","","31.4","","8.4","","77.8","","0.0","","77.8","","0","","26","","57",""
"-63.50","44.63","SHEARWATER A","8205090","1991-08","1991","08","23.0","","14.7","","18.9","","29.2","","9.1","","137.2","","0.0","","137.2","","0","","19","B","65","B"
"-63.50","44.63","SHEARWATER A","8205090","1991-09","1991","09","18.1","","10.1","","14.1","","24.9","","3.9","","156.5","","0.0","","156.5","","0","","36","E","78","E"
"-63.50","44.63","SHEARWATER A","8205090","1991-10","1991","10","14.0","","7.2","","10.6","","20.4","","0.2","","182.8","","0.0","T","182.8","","0","","1","","95",""
"-63.50","44.63","SHEARWATER A","8205090","1991-11","1991","11","9.2","","2.7","","6.0","","17.0","","-3.8","","171.3","","0.2","","171.5","","0","","8","B","65","B"
"-63.50","44.63","SHEARWATER A","8205090","1991-12","1991","12","2.5","","-7.0","","-2.3","","12.3","","-15.2","","71.2","","70.4","","120.6","","7","","9","S","78","S"
"-63.50","44.63","SHEARWATER A","8205090","1992-01","1992","01","-1.5","","-9.8","","-5.7","","8.2","","-18.7","","101.0","","9.4","","108.2","","2","","18","","93",""
"-63.50","44.63","SHEARWATER A","8205090","1992-02","1992","02","-0.6","","-9.4","","-5.0","","4.8","","-19.8","","83.2","","105.2","","170.8","","12","","18","","80",""
"-63.50","44.63","SHEARWATER A","8205090","1992-03","1992","03","1.0","","-7.0","","-3.1","","6.6","S","-19.1","","85.4","","11.4","","93.6","","0","T","33","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1992-04","1992","04","6.0","","-1.6","","2.2","","17.8","","-5.8","","31.6","","15.8","","45.6","","0","","35","","85",""
"-63.50","44.63","SHEARWATER A","8205090","1992-05","1992","05","13.8","","3.6","","8.7","","32.0","","-0.6","S","41.0","","7.4","","47.8","","0","","1","S","48","S"
"-63.50","44.63","SHEARWATER A","8205090","1992-06","1992","06","19.6","","9.9","","14.8","","24.8","","6.3","","57.4","","0.0","","57.4","","0","","10","S","48","S"
"-63.50","44.63","SHEARWATER A","8205090","1992-07","1992","07","20.3","","12.2","","16.3","","26.2","","7.8","","93.2","","0.0","","93.2","","0","","31","S","54","S"
"-63.50","44.63","SHEARWATER A","8205090","1992-08","1992","08","22.3","","13.9","","18.2","","28.2","","10.5","","65.0","","0.0","","65.0","","0","","23","","48",""
"-63.50","44.63","SHEARWATER A","8205090","1992-09","1992","09","19.0","","10.7","","14.9","","23.4","","3.7","","89.0","","0.0","","89.0","","0","","21","","54",""
"-63.50","44.63","SHEARWATER A","8205090","1992-10","1992","10","12.7","","4.7","","8.7","","17.7","","0.1","","72.6","","4.2","","77.2","","0","","35","","82",""
"-63.50","44.63","SHEARWATER A","8205090","1992-11","1992","11","6.1","","-0.7","","2.7","","14.5","","-8.9","","94.8","","9.2","","105.2","","0","","20","","74",""
"-63.50","44.63","SHEARWATER A","8205090","1992-12","1992","12","2.3","","-5.4","","-1.5","","10.6","","-15.3","","82.8","","36.2","","117.3","","1","","29","","82",""
"-63.50","44.63","SHEARWATER A","8205090","1993-01","1993","01","-1.3","","-10.7","","-6.0","","10.2","","-25.0","","39.8","","24.8","","60.0","","14","","36","","91",""
"-63.50","44.63","SHEARWATER A","8205090","1993-02","1993","02","-2.9","","-13.2","","-8.1","","8.4","","-25.7","","86.0","","53.6","","128.2","","6","","8","","89",""
"-63.50","44.63","SHEARWATER A","8205090","1993-03","1993","03","2.9","","-6.7","","-1.9","","17.7","","-16.9","","69.2","","96.0","","154.7","","0","T","21","","119",""
"-63.50","44.63","SHEARWATER A","8205090","1993-04","1993","04","7.9","","0.2","","4.1","","14.6","","-7.4","","85.0","","15.8","","102.2","","0","","9","S","67","S"
"-63.50","44.63","SHEARWATER A","8205090","1993-05","1993","05","14.1","","5.3","","9.7","","20.9","","-1.1","","83.8","","0.0","T","83.8","","0","","35","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1993-06","1993","06","18.0","","8.5","","13.2","","25.6","","4.0","","100.4","","0.0","","100.4","","0","","34","","95",""
"-63.50","44.63","SHEARWATER A","8205090","1993-07","1993","07","21.3","","12.7","","17.0","","29.6","","8.0","","107.0","","0.0","","107.0","","0","","33","","69",""
"-63.50","44.63","SHEARWATER A","8205090","1993-08","1993","08","22.5","","14.2","","18.4","","31.8","","9.9","","72.6","","0.0","","72.6","","0","","29","","63",""
"-63.50","44.63","SHEARWATER A","8205090","1993-09","1993","09","19.3","","11.0","","15.2","","24.7","","4.7","","106.8","","0.0","","106.8","","0","","21","","59",""
"-63.50","44.63","SHEARWATER A","8205090","1993-10","1993","10","12.5","","2.8","","7.7","","17.9","","-2.0","","192.8","","0.0","","192.8","","0","","7","","93",""
"-63.50","44.63","SHEARWATER A","8205090","1993-11","1993","11","8.3","","-0.4","","4.0","","14.5","","-10.2","","105.6","","0.2","","105.8","","0","","21","","96",""
"-63.50","44.63","SHEARWATER A","8205090","1993-12","1993","12","3.4","","-4.1","","-0.4","","12.6","","-18.6","","173.4","","49.6","","213.4","","25","","30","","104",""
"-63.50","44.63","SHEARWATER A","8205090","1994-01","1994","01","-1.9","","-13.2","","-7.6","","9.1","","-26.5","","84.8","","46.3","","132.0","","1","","17","","87",""
"-63.50","44.63","SHEARWATER A","8205090","1994-02","1994","02","-1.7","","-10.9","","-6.3","","16.2","","-20.3","","8.8","","50.0","","41.8","","1","","23","","89",""
"-63.50","44.63","SHEARWATER A","8205090","1994-03","1994","03","3.4","","-4.3","","-0.4","","11.1","","-15.4","","203.6","","40.9","","243.2","","0","","9","","89",""
"-63.50","44.63","SHEARWATER A","8205090","1994-04","1994","04","10.4","","1.3","","5.9","","18.6","","-7.4","","149.6","","1.2","","150.4","","0","","30","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1994-05","1994","05","13.3","","4.4","","8.9","","20.7","","1.5","","164.2","","0.0","","164.2","","0","","13","I","78","I"
"-63.50","44.63","SHEARWATER A","8205090","1994-06","1994","06","20.1","","10.4","","15.3","","26.2","S","4.4","","113.2","","0.0","","113.2","","0","","20","I","61","I"
"-63.50","44.63","SHEARWATER A","8205090","1994-07","1994","07","23.9","","15.8","","19.9","","30.1","","12.2","","24.8","","0.0","","24.8","","0","","33","","41","S"
"-63.50","44.63","SHEARWATER A","8205090","1994-08","1994","08","22.2","","13.9","","18.1","","27.2","","9.8","","100.0","","0.0","","100.0","","0","","28","","44",""
"-63.50","44.63","SHEARWATER A","8205090","1994-09","1994","09","18.3","","10.0","","14.2","","22.4","","4.9","","104.6","","0.0","","104.6","","0","","7","","76",""
"-63.50","44.63","SHEARWATER A","8205090","1994-10","1994","10","13.8","","5.5","","9.7","","20.1","","-0.6","","57.5","","0.0","","57.5","","0","","35","","56",""
"-63.50","44.63","SHEARWATER A","8205090","1994-11","1994","11","9.7","","1.0","","5.4","","17.0","","-8.6","","202.0","","12.6","","211.2","","0","","30","","85",""
"-63.50","44.63","SHEARWATER A","8205090","1994-12","1994","12","3.1","","-5.1","","-1.0","","11.3","","-12.6","","217.8","","13.9","","228.9","","1","","12","","72",""
"-63.50","44.63","SHEARWATER A","8205090","1995-01","1995","01","1.4","","-5.2","","-1.9","","14.3","","-20.9","","113.4","","25.2","","129.6","","0","","21","","83",""
"-63.50","44.63","SHEARWATER A","8205090","1995-02","1995","02","-0.2","","-10.3","","-5.3","","9.1","","-19.9","","105.8","","20.5","","133.0","","3","","10","","104",""
"-63.50","44.63","SHEARWATER A","8205090","1995-03","1995","03","2.5","","-4.7","","-1.1","","11.0","","-13.8","","29.6","","18.7","","50.7","","0","","1","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1995-04","1995","04","8.1","","-0.7","","3.7","","16.1","","-11.6","","90.8","","15.6","","107.2","","2","","28","","70",""
"-63.50","44.63","SHEARWATER A","8205090","1995-05","1995","05","12.3","","4.0","","8.2","","22.2","","-0.6","","99.8","","17.4","","117.6","","0","","31","S","57","S"
"-63.50","44.63","SHEARWATER A","8205090","1995-06","1995","06","20.2","","9.8","","15.0","","27.8","","6.3","","184.0","","0.0","","184.0","","0","","34","","65",""
"-63.50","44.63","SHEARWATER A","8205090","1995-07","1995","07","22.6","","14.2","","18.4","","29.4","","10.4","","228.7","","0.0","","228.7","","0","","31","E","48","E"
"-63.50","44.63","SHEARWATER A","8205090","1995-08","1995","08","22.9","","13.7","","18.3","","32.4","","9.1","","60.0","","0.0","","60.0","","0","","34","E","67","E"
"-63.50","44.63","SHEARWATER A","8205090","1995-09","1995","09","18.0","","9.2","","13.7","","22.8","","3.1","","53.4","","0.0","","53.4","","0","","35","E","74","E"
"-63.50","44.63","SHEARWATER A","8205090","1995-10","1995","10","15.3","","8.1","","11.7","","23.0","","0.1","","114.4","","0.0","","114.4","","0","","21","E","70","E"
"-63.50","44.63","SHEARWATER A","8205090","1995-11","1995","11","7.8","","0.2","","4.0","","15.5","","-7.8","","164.4","","2.4","","166.8","","1","","18","E","70","E"
"-63.50","44.63","SHEARWATER A","8205090","1995-12","1995","12","0.4","","-6.4","","-3.0","","9.8","","-12.9","","91.1","","46.2","","133.7","","11","","15","E","78","E"
"-63.50","44.63","SHEARWATER A","8205090","1996-01","1996","01","-0.7","","-10.6","","-5.6","","10.0","","-21.7","","58.6","","28.6","","77.2","","2","","18","E","78","E"
"-63.50","44.63","SHEARWATER A","8205090","1996-02","1996","02","0.7","","-7.2","","-3.3","","9.3","","-19.9","","152.7","","39.5","","178.6","","0","","20","E","67","E"
"-63.50","44.63","SHEARWATER A","8205090","1996-03","1996","03","2.6","","-5.1","","-1.2","","10.9","","-13.2","","64.0","","26.3","","86.3","","1","","29","E","82","E"
"-63.50","44.63","SHEARWATER A","8205090","1996-04","1996","04","8.1","","0.5","","4.3","","16.3","","-4.6","","113.5","","17.7","","130.0","","0","","29","E","76","E"
"-63.50","44.63","SHEARWATER A","8205090","1996-05","1996","05","11.9","","4.1","","8.0","","17.4","","-1.2","","158.1","","0.0","","158.1","","0","","7","E","74","E"
"-63.50","44.63","SHEARWATER A","8205090","1996-06","1996","06","18.7","","9.2","","14.0","","26.7","","4.2","","35.8","","0.0","","35.8","","0","","31","E","48","E"
"-63.50","44.63","SHEARWATER A","8205090","1996-07","1996","07","20.6","E","13.2","E","17.0","E","27.4","E","8.1","E","256.0","E","0.0","","256.0","E","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1996-08","1996","08","22.4","E","15.0","E","18.7","E","27.8","E","11.2","E","48.2","E","0.0","","48.2","E","0","","","","",""
