"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-60.05","46.17","SYDNEY A","8205700","1941-01","1941","01","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-02","1941","02","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-03","1941","03","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-04","1941","04","6.1","","-2.0","","2.1","","18.3","","-10.0","","86.4","","29.2","","115.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-05","1941","05","11.7","","2.3","","7.0","","20.6","","-3.9","","134.4","","7.1","","141.5","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-06","1941","06","17.7","","6.6","","12.2","","29.4","","0.0","","63.8","","0.0","","63.8","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-07","1941","07","23.9","","12.9","","18.4","","31.7","","5.6","","66.5","","0.0","","66.5","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-08","1941","08","19.2","","10.9","","15.1","","27.8","","4.4","","83.1","","0.0","","83.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-09","1941","09","15.8","","6.8","","11.3","","25.0","","-0.6","","59.9","","0.0","","59.9","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-10","1941","10","11.2","","2.8","","7.0","","17.2","S","-1.1","","150.1","","0.0","T","150.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-11","1941","11","6.9","","-0.6","","3.2","","14.4","S","-7.8","","106.9","","10.9","","117.9","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1941-12","1941","12","1.4","","-4.8","","-1.7","","6.7","S","-12.2","S","96.3","","51.1","","147.3","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-01","1942","01","-1.1","","-10.2","","-5.7","","8.9","","-16.7","","76.5","","56.9","","133.4","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-02","1942","02","-2.2","","-9.6","","-5.9","","5.6","","-16.7","","27.4","","38.6","","66.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-03","1942","03","2.7","","-3.9","","-0.6","","7.8","","-14.4","","102.1","","41.9","","144.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-04","1942","04","7.0","","-1.1","","3.0","","27.2","","-7.2","","117.9","","25.7","","143.5","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-05","1942","05","15.6","","4.6","","10.1","","28.3","","-0.6","","54.1","","1.3","","55.4","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-06","1942","06","18.4","","7.8","","13.1","","27.2","","1.7","","102.6","","0.0","","102.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-07","1942","07","23.5","","13.2","","18.4","","29.4","S","6.7","","117.9","","0.0","","117.9","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-08","1942","08","23.4","","13.4","","18.4","","30.6","","5.0","","59.4","","0.0","","59.4","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-09","1942","09","21.7","","11.2","","16.5","","32.2","S","1.1","","117.1","","0.0","","117.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-10","1942","10","14.9","","5.4","","10.2","","19.4","S","-1.7","","172.0","","0.0","","172.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-11","1942","11","7.3","","-0.1","","3.6","","18.3","","-6.1","S","137.2","","5.1","","142.2","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1942-12","1942","12","-1.6","","-6.9","","-4.3","","8.9","","-16.7","","77.2","","25.9","","103.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-01","1943","01","-4.7","","-13.7","","-9.2","","3.3","","-23.3","","2.5","","44.2","","46.7","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-02","1943","02","0.4","","-9.6","","-4.6","","10.6","","-23.9","","83.1","","43.2","","126.2","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-03","1943","03","1.4","","-6.8","","-2.7","","12.8","","-17.2","","90.9","","26.4","","117.3","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-04","1943","04","6.1","","-1.6","","2.3","","20.6","","-7.8","","39.6","","17.0","","56.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-05","1943","05","10.9","","1.9","","6.4","","25.6","","-2.8","","123.4","","0.0","T","123.4","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-06","1943","06","15.3","","5.8","","10.6","","23.9","","1.7","S","74.2","","0.0","","74.2","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-07","1943","07","22.7","","","M","","M","29.4","","6.1","","94.2","","0.0","","94.2","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-08","1943","08","21.2","","","M","","M","28.9","","5.6","","113.0","","0.0","","113.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-09","1943","09","","M","10.9","","","M","27.8","","5.6","S","151.6","","0.0","","151.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-10","1943","10","14.6","","6.3","","10.5","","22.2","","-2.8","","107.7","","0.0","","107.7","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-11","1943","11","7.9","","1.5","","4.7","","14.4","","-6.1","","217.4","","5.1","","222.5","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1943-12","1943","12","-0.2","","-7.6","","-3.9","","6.1","S","-17.8","","33.8","","20.6","","54.4","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-01","1944","01","-1.4","","-7.3","","-4.4","","6.1","","-12.8","","16.8","","34.3","","51.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-02","1944","02","-2.7","","-11.7","","-7.2","","9.4","","-19.4","","45.5","","53.3","","98.8","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-03","1944","03","0.4","","-6.8","","-3.2","","12.8","","-15.6","","50.0","","10.4","","60.5","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-04","1944","04","5.4","","-2.0","","1.7","","17.8","","-7.2","","28.2","","39.9","","68.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-05","1944","05","14.9","","3.4","","9.2","","27.2","","-1.7","","41.7","","0.0","","41.7","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-06","1944","06","19.0","","8.9","","14.0","","34.4","","2.2","","132.8","","0.0","","132.8","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-07","1944","07","22.4","","12.1","","17.3","","30.6","","6.1","","55.9","","0.0","","55.9","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-08","1944","08","25.0","","14.9","","20.0","","35.0","S","8.9","S","25.1","","0.0","","25.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-09","1944","09","19.2","","11.2","","15.2","","25.6","","1.7","","110.0","","0.0","","110.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-10","1944","10","12.4","","5.0","","8.7","","19.4","","-5.6","","252.2","","0.8","","253.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-11","1944","11","8.1","","2.8","","5.5","","20.0","","-1.1","S","199.1","","0.0","T","199.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1944-12","1944","12","1.8","","-4.2","","-1.2","","11.1","","-14.4","","86.1","","58.4","","144.5","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-01","1945","01","0.7","","-6.4","","-2.9","","9.4","","-15.6","","129.0","","49.5","","178.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-02","1945","02","-1.3","","-7.8","","-4.6","","6.1","S","-15.6","","27.7","","52.3","","80.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-03","1945","03","2.8","","-5.1","","-1.2","","17.8","","-14.4","","76.2","","0.3","","76.5","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-04","1945","04","9.2","","-0.1","","4.6","","22.2","","-5.6","","61.7","","22.6","","84.3","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-05","1945","05","10.9","","3.0","","7.0","","18.9","","-1.7","S","160.5","","0.3","","160.8","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-06","1945","06","16.2","","7.3","","11.8","","29.4","","-1.1","","158.2","","0.0","","158.2","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-07","1945","07","25.3","","12.9","","19.1","","32.8","","7.8","S","66.3","","0.0","","66.3","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-08","1945","08","24.1","","14.1","","19.1","","31.1","","9.4","S","100.3","","0.0","","100.3","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-09","1945","09","19.8","","10.0","","14.9","","27.2","","2.8","","89.2","","0.0","","89.2","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-10","1945","10","13.2","","4.3","","8.8","","22.8","","-1.7","S","214.4","","0.3","","214.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-11","1945","11","7.6","","0.1","","3.9","","16.7","S","-6.7","","212.3","","0.3","","212.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1945-12","1945","12","0.6","","-6.3","","-2.9","","11.1","","-13.9","","91.7","","38.1","","129.8","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-01","1946","01","-0.8","","-10.1","","-5.5","","14.4","","-23.3","","10.9","","45.0","","55.9","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-02","1946","02","-0.9","","-11.1","","-6.0","","10.0","","-18.9","","90.9","","24.4","","115.3","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-03","1946","03","3.5","","-4.6","","-0.6","","17.2","","-11.1","","21.6","","17.0","","38.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-04","1946","04","5.2","","-1.9","","1.7","","14.4","","-13.3","","98.6","","25.4","","124.0","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-05","1946","05","14.7","","3.6","","9.2","","26.7","","-5.6","","97.5","","2.5","","100.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-06","1946","06","19.8","","7.3","","13.6","","31.1","","-1.1","","39.9","","0.0","T","39.9","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-07","1946","07","23.1","","12.0","","17.6","","30.6","","6.7","","68.1","","0.0","","68.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-08","1946","08","22.4","","14.4","","18.4","","30.0","","10.0","","137.4","","0.0","","137.4","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-09","1946","09","20.1","","11.0","","15.6","","26.1","","3.3","","130.6","","0.0","","130.6","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-10","1946","10","14.7","","5.6","","10.2","","22.8","S","0.0","S","73.9","","0.0","T","73.9","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-11","1946","11","6.4","","-0.4","","3.0","","15.0","","-7.2","","31.2","","8.9","","40.1","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1946-12","1946","12","2.1","","-6.0","","-2.0","","12.2","","-16.1","","111.0","","53.3","","164.3","","","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-01","1947","01","-1.6","","-10.2","","-5.9","","10.0","","-17.8","S","80.8","","26.4","","107.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-02","1947","02","-0.6","","-6.7","","-3.7","","4.4","S","-13.9","","72.4","","36.1","","108.5","","20","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-03","1947","03","1.2","","-4.8","","-1.8","","6.7","","-11.1","","41.1","","85.3","","126.5","","41","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-04","1947","04","4.2","","-3.8","","0.2","","10.6","","-8.9","","54.9","","13.7","","68.6","","3","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-05","1947","05","13.9","","3.1","","8.5","","21.1","","-2.2","S","137.2","","0.0","T","137.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-06","1947","06","18.2","","6.9","","12.6","","33.3","","0.6","S","104.9","","0.0","","104.9","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-07","1947","07","26.9","","15.8","","21.4","","32.2","","11.7","","74.2","","0.0","","74.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-08","1947","08","23.8","","13.6","","18.7","","34.4","","6.7","S","71.9","","0.0","","71.9","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-09","1947","09","19.3","","9.9","","14.6","","30.0","","1.7","S","226.6","","0.0","","226.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-10","1947","10","13.7","","4.9","","9.3","","22.2","S","-2.8","","45.2","","0.0","T","45.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-11","1947","11","6.4","","1.1","","3.8","","11.1","","-5.6","","140.2","","15.7","","156.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1947-12","1947","12","-0.2","","-5.7","","-3.0","","5.6","","-9.4","S","19.1","","78.0","","97.0","","38","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-01","1948","01","-0.7","","-6.8","","-3.8","","8.9","","-14.4","","135.4","","66.8","","202.2","","33","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-02","1948","02","-4.8","","-15.2","","-10.0","","9.4","","-23.9","S","69.9","","30.7","","100.6","","13","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-03","1948","03","-1.3","","-9.9","","-5.6","","9.4","","-20.0","S","47.5","","31.8","","79.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-04","1948","04","4.7","","-2.3","","1.2","","13.3","S","-6.7","","61.0","","55.9","","116.8","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-05","1948","05","11.7","","3.1","","7.4","","25.6","","-3.3","","162.6","","0.0","T","162.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-06","1948","06","17.7","","6.9","","12.3","","26.7","","3.3","S","79.8","","0.0","","79.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-07","1948","07","22.8","","12.2","","17.5","","33.3","","5.0","","55.6","","0.0","","55.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-08","1948","08","22.9","","13.4","","18.2","","30.0","","8.3","","82.3","","0.0","","82.3","","","M","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-09","1948","09","18.3","","9.1","","13.7","","30.6","","1.7","","121.4","","0.0","","121.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-10","1948","10","12.4","","5.2","","8.8","","20.0","","-3.3","","102.6","","0.0","T","102.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-11","1948","11","8.0","","1.0","","4.5","","16.7","","-3.3","","118.4","","4.6","","122.9","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1948-12","1948","12","1.9","","-4.5","","-1.3","","9.4","","-13.3","","95.5","","44.2","","139.7","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-01","1949","01","0.2","","-6.3","","-3.1","","10.0","","-14.4","","55.4","","41.9","","97.3","","5","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-02","1949","02","-2.0","","-9.9","","-6.0","","6.1","","-20.0","","50.5","","94.7","","145.3","","41","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-03","1949","03","2.3","","-3.7","","-0.7","","10.0","","-12.8","","116.1","","28.2","","144.3","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-04","1949","04","7.0","","-1.0","","3.0","","15.0","","-5.6","","99.6","","2.0","","101.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-05","1949","05","13.3","","2.7","","8.0","","28.3","","-2.8","","80.5","","1.0","","81.5","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-06","1949","06","21.1","","7.6","","14.4","","34.4","","0.6","","77.5","","0.0","","77.5","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-07","1949","07","24.8","","12.8","","18.8","","33.3","S","5.6","S","39.6","","0.0","","39.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-08","1949","08","23.8","","12.6","","18.2","","31.1","S","6.7","S","69.6","","0.0","","69.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-09","1949","09","18.9","","9.8","","14.4","","27.2","","1.7","S","257.0","","0.0","","257.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-10","1949","10","13.7","","5.0","","9.4","","23.9","","-2.2","","83.3","","0.0","T","83.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-11","1949","11","6.9","","0.0","","3.5","","14.4","S","-5.6","","168.9","","28.4","","197.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1949-12","1949","12","3.3","","-3.7","","-0.2","","15.6","","-10.6","S","50.8","","12.4","","63.2","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-01","1950","01","-0.5","","-9.9","","-5.2","","11.7","","-19.4","","50.3","","53.1","","103.4","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-02","1950","02","-4.4","","-13.7","","-9.1","","5.0","S","-25.0","","31.0","","76.5","","107.4","","33","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-03","1950","03","-0.9","","-10.2","","-5.6","","10.6","","-23.9","","60.7","","47.5","","108.2","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-04","1950","04","5.7","","-1.2","","2.3","","16.1","","-5.6","","67.1","","72.9","","140.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-05","1950","05","14.3","","3.3","","8.8","","28.3","","-2.2","","83.3","","0.0","T","83.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-06","1950","06","19.7","","8.7","","14.2","","28.3","","3.3","","51.3","","0.0","","51.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-07","1950","07","23.4","","13.1","","18.3","","28.9","S","7.2","","35.1","","0.0","","35.1","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-08","1950","08","22.1","","12.8","","17.5","","29.4","S","5.0","","85.6","","0.0","","85.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-09","1950","09","17.1","","7.9","","12.5","","23.9","","2.2","S","40.6","","0.0","","40.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-10","1950","10","12.4","","4.1","","8.3","","25.0","","-1.7","","63.8","","0.0","T","63.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-11","1950","11","9.6","","2.5","","6.1","","18.9","","-4.4","","57.9","","0.0","T","57.9","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1950-12","1950","12","4.8","","-1.6","","1.6","","14.4","","-15.6","","117.3","","27.9","","145.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-01","1951","01","1.7","","-5.6","","-2.0","","12.2","S","-20.6","","74.4","","38.6","","113.0","","10","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-02","1951","02","2.1","","-5.3","","-1.6","","12.8","S","-16.1","","132.6","","17.8","","150.4","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-03","1951","03","2.6","","-2.6","","0.0","","10.6","","-8.9","","65.0","","16.0","","81.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-04","1951","04","8.2","","1.9","","5.1","","16.7","","-1.7","","169.4","","0.0","T","169.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-05","1951","05","14.6","","3.7","","9.2","","28.3","","-3.9","","96.3","","1.5","","97.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-06","1951","06","17.6","","7.9","","12.8","","28.3","","1.7","","70.6","","0.0","","70.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-07","1951","07","24.4","","13.6","","19.0","","32.2","","8.9","","61.0","","0.0","","61.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-08","1951","08","22.4","","14.6","","18.5","","26.7","","8.9","","201.9","","0.0","","201.9","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-09","1951","09","19.5","","9.8","","14.7","","26.1","S","4.4","S","35.1","","0.0","","35.1","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-10","1951","10","13.4","","4.5","","9.0","","24.4","","-1.1","","73.4","","0.0","T","73.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-11","1951","11","9.1","","0.8","","5.0","","17.2","","-9.4","","175.3","","2.5","","177.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1951-12","1951","12","2.0","","-6.2","","-2.1","","16.7","","-16.1","S","76.7","","87.1","","163.8","","3","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-01","1952","01","0.8","","-7.6","","-3.4","","8.3","","-20.6","","138.9","","76.7","","215.6","","13","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-02","1952","02","0.2","","-6.4","","-3.1","","10.6","","-15.6","","101.6","","115.1","","216.7","","41","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-03","1952","03","1.1","","-3.6","","-1.3","","6.7","","-7.2","S","17.5","","69.9","","87.4","","5","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-04","1952","04","7.1","","-0.6","","3.3","","17.8","","-5.0","S","50.3","","2.0","","52.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-05","1952","05","11.0","","2.9","","7.0","","23.3","","-1.7","","161.3","","0.0","","161.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-06","1952","06","19.8","","8.7","","14.3","","26.7","","5.6","","75.7","","0.0","","75.7","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-07","1952","07","25.3","","13.5","","19.4","","33.3","","5.0","","31.8","","0.0","","31.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-08","1952","08","24.2","","14.2","","19.2","","32.2","","8.9","","145.3","","0.0","","145.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-09","1952","09","19.9","","9.9","","14.9","","30.0","","2.8","","37.8","","0.0","","37.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-10","1952","10","13.1","","4.2","","8.7","","20.6","","-1.7","","56.6","","3.0","","59.7","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-11","1952","11","6.9","","0.4","","3.7","","16.1","","-5.0","","125.5","","1.8","","127.3","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1952-12","1952","12","1.3","","-3.2","","-1.0","","6.7","S","-11.7","","71.1","","33.3","","104.4","","8","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-01","1953","01","2.2","","-6.2","","-2.0","","10.6","S","-11.7","S","66.8","","28.2","","95.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-02","1953","02","0.5","","-6.1","","-2.8","","10.0","","-15.0","","64.8","","56.4","","121.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-03","1953","03","1.8","","-4.9","","-1.6","","7.2","","-13.9","","122.4","","22.4","","144.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-04","1953","04","8.2","","1.4","","4.8","","13.9","S","-3.3","","98.3","","4.1","","102.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-05","1953","05","10.6","","2.5","","6.6","","21.1","","-2.8","","74.2","","0.0","","74.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-06","1953","06","18.7","","8.8","","13.8","","29.4","","2.8","","52.6","","0.0","","52.6","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-07","1953","07","23.3","","13.4","","18.4","","28.3","","6.7","","95.8","","0.0","","95.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-08","1953","08","21.6","","12.6","","17.1","","27.8","","8.3","S","77.2","","0.0","","77.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-09","1953","09","19.2","","9.9","","14.6","","28.9","","1.7","","62.7","","0.0","","62.7","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-10","1953","10","12.6","","4.9","","8.8","","24.4","","0.0","S","129.0","","0.0","T","129.0","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-11","1953","11","8.3","","2.8","","5.6","","17.2","","-3.9","","66.3","","0.8","","67.1","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1953-12","1953","12","4.2","","-2.7","","0.8","","14.4","","-13.3","","166.6","","31.2","","197.9","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-01","1954","01","-1.1","","-7.6","","-4.4","","7.2","","-14.4","","109.2","","106.2","","215.4","","41","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-02","1954","02","1.6","","-5.4","","-1.9","","11.1","","-21.7","","69.3","","63.2","","132.6","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-03","1954","03","1.6","","-4.7","","-1.6","","10.0","","-11.7","","38.9","","59.9","","98.8","","13","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-04","1954","04","6.4","","-3.6","","1.4","","18.9","","-11.1","S","38.1","","8.4","","46.5","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-05","1954","05","13.0","","3.3","","8.2","","22.8","","-2.2","","132.3","","0.0","","132.3","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-06","1954","06","18.6","","7.8","","13.2","","32.2","","1.1","","28.2","","0.0","","28.2","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-07","1954","07","22.6","","13.1","","17.9","","28.3","","8.3","S","132.8","","0.0","","132.8","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-08","1954","08","21.1","","11.8","","16.5","","27.8","","6.1","","155.7","","0.0","","155.7","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-09","1954","09","18.2","","8.8","","13.5","","26.7","","2.2","","40.9","","0.0","","40.9","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-10","1954","10","12.4","","5.3","","8.9","","19.4","","-0.6","S","133.9","","0.5","","134.4","","0","","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-11","1954","11","7.4","","1.3","","4.4","","17.8","","-5.0","S","91.9","","30.5","","122.4","","0","T","","","",""
"-60.05","46.17","SYDNEY A","8205700","1954-12","1954","12","4.7","","-1.8","","1.5","","12.2","","-8.9","","104.4","","33.0","","137.4","","8","","","","",""
