File generated on // Fichier créé sur, 2026-03-02

Pollutant // Polluant:, CO
Units // Unités, ppm
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-15,0.12,-999,0.17,0.19,0.41,0.55,0.45,0.42,0.26,0.28,0.31,0.29,0.29,0.28,0.33,0.29,0.22,0.21,0.21,0.21,0.21,0.18,0.17,0.22
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-16,0.17,-999,0.18,0.18,0.33,0.54,0.42,0.46,0.36,0.33,0.26,0.18,0.30,-999,-999,0.43,0.51,0.45,0.31,0.36,0.34,0.30,0.22,0.11
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-17,0.11,-999,0.14,0.15,0.34,0.47,0.23,0.17,-999,0.16,0.16,0.20,0.19,0.20,0.24,0.29,0.20,0.21,0.26,0.23,0.21,0.20,0.17,0.14
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-18,0.11,-999,0.10,0.14,0.60,0.69,0.37,0.31,0.27,0.32,0.34,0.35,0.38,0.35,0.41,0.35,0.30,0.40,0.44,0.61,0.42,0.43,0.38,0.36
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-19,0.31,-999,0.35,0.33,0.63,0.87,0.90,0.71,0.53,0.54,0.55,0.46,0.36,0.34,0.29,0.28,0.69,0.67,0.62,0.70,0.63,0.50,0.29,0.24
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-20,0.23,-999,0.28,0.29,0.33,0.30,0.38,0.53,0.25,0.22,0.21,0.23,0.18,0.18,0.18,0.18,0.18,0.19,0.20,0.20,0.26,0.23,0.18,0.17
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-21,0.16,-999,0.19,0.16,0.19,0.26,0.29,0.35,0.38,0.46,0.41,0.48,0.44,0.40,0.32,0.33,0.26,0.21,0.20,0.17,0.10,0.10,0.08,0.09
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-22,0.09,-999,0.14,0.19,0.25,0.15,0.10,0.09,0.10,0.11,0.14,0.28,0.29,0.43,0.46,0.47,0.45,0.46,0.39,0.54,0.53,0.34,0.46,0.25
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-23,0.21,-999,0.28,0.37,0.25,0.80,0.39,0.37,0.29,0.29,0.44,0.37,0.40,0.37,0.41,0.38,0.44,0.50,0.58,0.55,0.47,0.39,0.35,0.32
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-24,0.30,-999,0.23,0.23,0.43,0.66,0.68,0.59,0.36,0.25,0.34,0.24,0.33,0.19,0.15,0.16,0.15,0.18,0.19,0.18,0.16,0.14,0.14,0.12
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-25,0.11,-999,0.12,0.14,0.38,0.43,0.25,0.38,0.29,0.24,0.26,0.17,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-26,0.11,-999,0.17,0.19,0.34,0.80,0.67,0.54,0.41,0.39,0.36,0.49,0.45,0.43,0.45,0.23,0.42,0.47,0.40,0.48,0.37,0.52,0.38,0.31
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-27,0.26,-999,0.23,0.23,0.24,0.36,0.46,0.62,0.70,0.70,0.51,0.50,0.42,0.55,0.53,0.48,0.43,0.43,0.45,0.58,0.43,0.46,0.32,0.24
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-28,0.24,-999,0.19,0.18,0.23,0.23,0.22,0.27,0.43,0.44,0.45,0.48,0.45,0.42,0.37,0.34,0.32,0.21,0.14,0.14,0.13,0.13,0.13,0.13
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-29,0.14,-999,0.12,0.12,0.10,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.13,0.12,0.13,0.13,0.15,0.15,0.15,0.17,0.19
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-30,0.27,-999,0.27,0.24,0.63,0.65,0.77,0.64,0.43,0.41,0.38,0.42,0.45,0.46,0.49,0.42,0.44,0.48,0.49,0.58,0.47,0.47,0.43,0.39
CO,050313,Québec,QC,46.78132,-71.30872,2023-05-31,0.30,-999,0.25,0.30,0.58,0.84,0.65,0.53,0.50,0.43,0.38,0.42,0.45,0.51,0.58,0.40,0.55,0.56,0.57,0.60,0.48,0.52,0.43,0.35
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-01,0.29,-999,0.24,0.26,0.60,0.64,0.60,0.64,0.55,0.53,0.62,0.60,0.65,0.52,0.20,0.27,0.63,0.63,0.53,0.69,0.40,0.40,0.32,0.27
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-02,0.22,-999,0.32,0.28,0.53,0.78,0.32,0.21,0.17,0.16,0.14,0.13,0.13,0.13,0.15,0.17,0.18,0.18,0.16,0.14,0.13,0.12,0.12,0.11
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-03,0.10,-999,0.10,0.11,0.10,0.10,0.11,0.11,0.12,0.12,0.10,0.10,0.10,0.11,0.10,0.10,0.11,0.11,0.11,0.12,0.12,0.11,0.12,0.12
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-04,0.11,-999,0.12,0.11,0.09,0.10,0.11,0.11,0.10,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.10,0.10,0.12,0.12,0.15,0.15
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-05,0.15,-999,0.17,0.14,0.30,0.20,0.14,0.15,0.12,0.13,0.14,0.14,0.13,0.13,0.15,0.15,0.15,0.15,0.14,0.12,0.12,0.12,0.12,0.12
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-06,0.11,-999,0.12,0.12,0.13,0.15,0.20,0.31,0.17,0.17,0.19,0.33,0.52,0.55,0.45,0.34,0.31,0.71,0.47,0.39,0.30,0.28,0.19,0.13
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-07,0.13,-999,0.12,0.14,0.46,0.40,0.30,0.38,0.41,0.30,0.14,0.13,0.16,0.13,0.12,0.12,0.12,0.11,0.12,0.13,0.12,0.13,0.11,0.15
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-08,0.10,-999,0.10,0.11,0.12,0.13,0.15,0.15,0.12,0.12,0.13,0.12,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.12
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-09,0.11,-999,0.12,0.12,0.13,0.14,0.15,0.17,0.16,0.16,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.14,0.15,0.15,0.13,0.13,0.11,0.11
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-10,0.11,-999,0.12,0.13,0.13,0.13,0.13,0.13,0.22,0.23,0.44,0.34,0.40,0.47,0.30,0.40,0.53,0.55,0.42,0.55,0.56,0.49,0.42,0.37
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-11,0.32,-999,0.31,0.34,0.28,0.33,0.35,0.46,0.48,0.54,0.64,0.54,0.66,0.59,0.59,0.74,0.65,0.57,0.76,0.69,0.59,0.56,0.41,0.33
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-12,0.29,-999,0.30,0.40,0.41,0.68,0.80,0.74,0.73,0.44,0.36,0.39,0.53,0.47,0.42,0.49,0.26,0.23,0.23,0.24,0.27,0.24,0.23,0.23
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-13,0.20,-999,0.19,0.18,0.20,0.20,0.21,0.22,0.21,0.21,0.21,0.35,0.32,0.27,0.24,0.24,0.24,0.23,0.22,0.22,0.21,0.22,0.20,0.20
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-14,0.20,-999,0.20,0.20,0.19,0.22,0.22,0.23,0.20,0.20,0.20,0.19,0.19,0.19,0.20,0.21,0.20,0.18,0.17,0.16,0.18,0.18,0.17,0.15
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-15,0.15,-999,0.13,0.13,0.16,0.30,0.21,0.18,0.19,0.19,0.19,0.19,0.18,0.17,0.16,0.14,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.12
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-16,0.11,-999,0.11,0.12,0.12,0.14,0.15,0.15,0.13,0.12,0.15,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.16,0.15,0.13,0.13
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-17,0.13,-999,0.13,0.13,0.12,0.13,0.14,0.14,0.14,0.15,0.14,0.14,0.16,0.16,0.14,0.14,0.15,0.15,0.14,0.13,0.12,0.12,0.12,0.11
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-18,0.10,-999,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.11
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-19,0.12,-999,0.11,0.11,0.11,0.15,0.16,0.16,0.14,0.14,0.16,0.17,0.17,0.20,0.16,0.16,0.15,0.16,0.16,0.15,0.15,0.16,0.15,0.14
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-20,0.14,-999,0.22,0.19,0.32,0.38,0.23,0.18,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.13,0.13,0.14,0.15,0.17,0.19,0.19,0.17
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-21,0.26,-999,0.19,0.20,0.23,0.30,0.24,0.25,0.29,0.31,0.27,0.23,0.27,0.38,0.25,0.27,0.40,0.69,0.62,0.79,0.74,0.49,0.32,0.26
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-22,0.21,-999,0.31,0.30,0.62,0.89,0.81,0.56,0.48,0.53,0.61,0.57,0.52,0.51,0.32,0.27,0.40,0.76,0.70,0.72,0.54,0.56,0.51,0.48
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-23,0.31,-999,0.36,0.33,0.47,0.44,0.45,0.56,0.60,0.66,0.64,0.63,0.57,0.61,0.51,0.57,0.56,0.52,0.48,0.61,0.63,0.65,0.60,0.55
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-24,0.43,-999,0.46,0.29,0.40,0.35,0.45,0.39,0.50,0.45,0.46,0.52,0.48,0.47,0.54,0.58,0.52,0.58,0.44,0.47,0.51,0.50,0.43,0.32
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-25,0.23,-999,0.34,0.37,0.74,1.04,1.18,0.95,0.87,1.01,1.00,0.95,0.69,0.60,0.56,0.50,0.54,0.56,0.53,0.54,0.58,0.58,0.71,0.64
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-26,0.50,-999,0.29,0.26,0.38,0.46,0.48,0.47,0.40,0.33,0.27,0.24,0.22,0.23,0.29,0.30,0.30,0.31,0.32,0.31,0.31,0.31,0.31,0.31
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-27,0.30,-999,0.31,0.30,0.29,0.29,0.29,0.28,0.27,0.26,0.26,0.26,0.25,0.25,0.24,0.25,0.25,0.25,0.22,0.21,0.19,0.18,0.18,0.17
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-28,0.17,-999,0.17,0.16,0.21,0.28,0.36,0.35,0.35,0.36,0.53,0.53,0.48,0.62,0.69,0.53,0.71,0.75,0.72,0.40,0.45,0.39,0.42,0.60
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-29,0.58,-999,0.61,0.65,0.90,1.15,1.06,1.00,1.04,1.01,0.77,0.94,1.07,1.16,1.20,0.88,1.07,1.19,1.17,1.15,1.15,1.03,0.83,0.76
CO,050313,Québec,QC,46.78132,-71.30872,2023-06-30,0.59,-999,0.67,0.78,0.79,0.78,0.87,0.82,0.84,0.74,0.84,0.98,0.80,0.87,0.81,0.99,0.86,0.65,0.44,0.45,0.42,0.41,0.39,0.37
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-01,0.34,-999,0.31,0.29,0.28,0.30,0.29,0.28,0.29,0.31,0.37,0.42,0.48,0.65,0.94,1.07,0.95,0.71,0.38,0.38,0.38,0.48,0.58,0.59
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-02,0.49,-999,0.52,0.46,0.43,0.42,0.43,0.53,0.49,0.43,0.43,0.41,0.44,0.64,0.74,0.74,0.91,0.86,0.96,0.52,0.47,0.49,0.45,0.46
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-03,0.50,-999,0.42,0.47,0.66,0.64,0.56,0.45,0.41,0.39,0.35,0.32,0.33,0.29,0.33,0.33,0.32,0.33,0.35,0.35,0.35,0.34,0.31,0.29
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-04,0.26,-999,0.25,0.27,0.26,0.27,0.25,0.26,0.28,0.30,0.30,0.23,0.34,0.25,0.26,0.45,0.46,0.54,0.54,0.33,0.33,0.33,0.28,0.29
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-05,0.32,-999,0.30,0.30,0.68,0.85,0.75,0.66,0.61,0.59,0.62,0.61,0.63,0.60,0.79,0.67,0.54,0.79,0.63,0.32,0.30,0.32,0.32,0.36
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-06,0.32,-999,0.28,0.30,0.76,1.02,0.84,0.73,0.62,0.65,0.68,0.70,0.58,0.63,0.64,0.73,0.56,0.62,0.54,0.64,0.33,0.37,0.35,0.38
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-07,0.31,-999,0.24,0.25,0.37,0.86,0.53,0.77,0.70,0.59,0.64,0.69,0.47,0.41,0.54,0.81,0.72,0.90,0.78,0.62,0.51,0.39,0.27,0.41
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-08,0.55,-999,0.30,0.20,0.25,0.18,0.30,0.43,0.23,0.24,0.42,0.42,0.26,0.22,0.20,0.21,0.22,0.22,0.26,0.29,0.29,0.34,0.32,0.29
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-09,0.27,-999,0.27,0.26,0.47,0.42,0.34,0.33,0.46,0.42,0.53,0.56,0.64,0.53,0.63,0.57,0.66,0.47,0.64,0.27,0.36,0.28,0.24,0.21
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-10,0.21,-999,0.17,0.21,0.59,0.53,0.25,0.22,0.18,0.20,0.21,0.22,0.22,0.21,0.23,0.31,0.24,0.20,0.20,0.19,0.17,0.17,0.16,0.15
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-11,0.15,-999,0.14,0.14,0.17,0.23,0.54,0.61,0.48,0.42,0.42,0.32,0.37,0.45,0.55,0.57,0.60,0.58,0.55,0.50,0.16,0.15,0.16,0.16
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-12,0.17,-999,0.17,0.25,0.44,0.68,0.69,0.63,0.51,0.47,0.51,0.42,0.49,0.46,0.42,0.49,0.40,0.55,0.45,0.43,0.22,0.18,0.29,0.24
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-13,0.23,-999,0.26,0.28,0.36,0.43,0.39,0.38,0.36,0.38,0.46,0.46,0.43,0.48,0.49,0.38,0.28,0.24,0.23,0.33,0.26,0.28,0.16,0.18
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-14,0.25,-999,0.19,0.23,0.56,0.72,0.61,0.48,0.52,0.51,0.52,0.57,0.76,0.66,0.67,0.69,0.74,0.73,0.35,0.21,0.25,-999,-999,0.37
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-15,0.26,-999,0.17,0.18,0.17,0.19,0.17,0.18,0.18,0.18,0.17,0.18,0.18,0.21,0.47,0.47,0.29,0.19,0.18,0.18,0.17,0.15,0.16,0.16
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-16,0.16,-999,0.15,0.15,0.14,0.14,0.15,0.16,0.16,0.16,0.17,0.18,0.20,0.29,0.20,0.17,0.18,0.18,0.21,0.19,0.20,0.19,0.19,0.17
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-17,0.20,-999,0.34,0.50,0.68,0.89,0.70,0.66,0.48,0.50,0.52,0.51,0.47,0.59,0.63,0.70,0.71,0.75,0.54,0.53,0.40,0.43,0.34,0.32
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-18,0.30,-999,0.37,0.39,0.48,0.55,0.85,0.97,0.80,0.49,0.45,0.32,0.35,0.59,0.68,0.64,0.80,0.84,0.83,0.50,0.40,0.43,0.43,0.37
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-19,0.39,-999,0.27,0.39,0.54,0.73,0.79,0.57,0.60,0.57,0.55,0.52,0.44,0.41,0.40,0.34,0.27,0.45,0.36,0.42,0.24,0.28,0.27,0.24
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-20,0.24,-999,0.28,0.31,0.55,0.72,0.50,0.42,0.41,0.42,0.61,0.69,0.62,0.63,0.61,0.31,0.37,0.74,0.75,0.33,0.31,0.32,0.34,0.32
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-21,0.28,-999,0.26,0.26,0.27,0.27,0.28,0.30,0.28,0.34,0.30,0.29,0.40,0.35,0.25,0.21,0.22,0.21,0.21,0.49,0.34,0.24,0.21,0.22
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-22,0.21,-999,0.19,0.19,0.20,0.21,0.25,0.24,0.56,0.69,0.70,0.57,0.63,0.53,0.60,0.69,0.61,0.56,0.70,0.63,0.65,0.67,0.59,0.56
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-23,0.31,-999,0.42,0.27,0.32,0.42,0.37,0.48,0.64,0.61,0.58,0.57,0.60,0.62,0.69,0.59,0.53,0.54,0.65,0.74,0.70,0.58,0.56,0.41
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-24,0.37,-999,0.28,0.37,0.55,0.62,0.73,0.68,0.56,0.52,0.60,0.60,0.56,0.51,0.62,0.67,0.72,0.59,0.65,0.78,0.70,0.34,0.34,0.36
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-25,0.24,-999,0.25,0.23,0.38,0.60,0.66,0.54,0.50,0.54,0.52,0.55,0.52,0.56,0.58,0.61,0.56,0.53,0.55,0.62,0.67,0.54,0.43,0.34
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-26,0.30,-999,0.31,0.38,0.49,0.65,0.69,0.59,0.61,0.58,0.61,0.61,0.50,0.53,0.58,0.65,0.73,0.66,0.67,0.61,0.48,0.45,0.34,0.25
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-27,0.23,-999,0.24,0.29,0.45,0.58,0.69,0.68,0.69,0.64,0.60,0.65,0.69,0.67,0.69,0.64,0.82,0.70,0.67,0.67,0.55,0.43,0.39,0.29
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-28,0.30,-999,0.32,0.34,0.44,0.54,0.71,0.67,0.66,0.65,0.58,0.57,0.57,0.60,0.56,0.39,0.88,0.67,0.64,0.37,0.31,0.23,0.27,0.20
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-29,0.17,-999,0.22,0.23,0.24,0.29,0.34,0.22,0.33,0.36,0.23,0.54,0.56,0.60,0.51,0.65,0.61,0.40,0.33,0.19,0.28,0.35,0.32,0.21
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-30,0.17,-999,0.17,0.17,0.22,0.24,0.23,0.27,0.45,0.48,0.52,0.54,0.47,0.44,0.41,0.46,0.48,0.44,0.43,0.43,0.50,0.35,0.32,0.23
CO,050313,Québec,QC,46.78132,-71.30872,2023-07-31,0.20,-999,0.19,0.21,0.29,0.56,0.74,0.59,0.45,0.26,0.17,0.17,0.24,0.33,0.52,0.45,0.54,0.53,0.41,0.37,0.40,0.41,0.29,0.18
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-01,0.16,-999,0.19,0.22,0.33,0.47,0.61,0.54,0.44,0.40,0.43,0.47,0.52,0.41,0.34,0.45,0.50,0.44,0.42,0.48,0.46,0.54,0.36,0.29
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-02,0.22,-999,0.19,0.22,0.46,0.52,0.67,0.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-03,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.21,0.27,0.73,0.78,0.48,0.24,0.24,0.24,0.24,0.23,0.25,0.29,0.42,0.34,0.31
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-04,0.32,-999,0.22,0.24,0.27,0.28,0.51,0.81,0.71,0.69,0.82,0.68,0.62,0.74,0.84,0.75,0.85,0.77,0.88,0.92,0.65,0.73,0.55,0.42
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-05,0.32,-999,0.21,0.24,0.24,0.34,0.43,0.58,0.60,0.62,0.55,0.46,0.45,0.42,0.51,0.44,0.43,0.41,0.50,0.58,0.64,0.61,0.47,0.50
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-06,0.42,-999,0.41,0.27,0.23,0.31,0.29,0.39,0.47,0.45,0.45,0.48,0.40,0.41,0.52,0.48,0.57,0.53,0.72,0.68,0.59,0.53,0.42,0.37
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-07,0.28,-999,0.32,0.36,0.40,0.22,0.19,0.18,0.17,0.18,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-08,0.17,-999,0.17,0.18,0.19,0.20,0.21,0.23,0.22,0.20,0.20,0.19,0.19,0.20,0.20,0.21,0.21,0.21,0.20,0.20,0.20,0.23,0.20,0.23
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-09,0.21,-999,0.23,0.22,0.41,0.58,0.65,0.49,0.35,0.36,0.36,0.40,0.35,0.40,0.44,0.50,0.45,0.43,0.48,0.57,0.56,0.47,0.52,0.38
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-10,0.26,-999,0.23,0.25,0.53,0.75,0.82,0.59,0.46,0.57,0.57,0.61,0.65,0.62,0.77,0.72,0.21,0.18,0.25,0.25,0.21,0.16,0.14,0.14
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-11,0.15,-999,0.19,0.25,0.49,0.59,0.59,0.72,0.52,0.51,0.59,0.38,0.38,0.33,0.33,0.33,0.52,0.55,0.48,0.51,0.40,0.45,0.40,0.34
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-12,0.36,-999,0.34,0.33,0.46,0.51,0.66,0.64,0.64,0.68,0.70,0.80,0.73,0.72,0.82,0.63,0.67,0.54,0.26,0.27,0.28,0.28,0.30,0.27
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-13,0.25,-999,0.26,0.25,0.26,0.25,0.26,0.26,0.27,0.28,0.27,0.27,0.26,0.31,0.39,0.46,0.33,0.28,0.23,0.25,0.23,0.23,0.22,0.26
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-14,0.26,-999,0.30,0.31,0.74,0.95,0.70,0.58,0.53,0.55,0.52,0.55,0.53,0.55,0.68,0.55,0.52,0.51,0.49,0.49,0.41,0.34,0.36,0.29
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-15,0.26,-999,0.22,0.21,0.23,0.46,0.39,0.30,0.26,0.28,0.36,0.35,0.38,0.36,0.30,0.24,0.53,0.77,0.47,0.29,0.27,0.23,0.24,0.24
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-16,0.22,-999,0.20,0.21,0.20,0.20,0.20,0.19,0.18,0.19,0.20,0.23,0.25,0.36,0.41,0.38,0.44,0.64,0.42,0.26,0.27,0.28,0.22,0.22
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-17,0.22,-999,0.20,0.20,0.52,0.34,0.27,0.31,0.40,0.32,0.26,0.25,0.58,0.49,0.27,0.21,0.23,0.31,0.32,0.28,0.22,0.18,0.17,0.16
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-18,0.16,-999,0.15,0.14,0.15,0.17,0.18,0.21,0.19,0.19,0.17,0.18,0.17,0.17,0.20,0.29,0.48,0.26,0.30,0.68,0.52,0.51,0.50,0.37
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-19,0.34,-999,0.30,0.30,0.35,0.46,0.49,0.53,0.62,0.57,0.59,0.58,0.65,0.61,0.67,0.66,0.59,0.57,0.49,0.42,0.48,0.50,0.45,0.26
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-20,0.24,-999,0.26,0.33,0.38,0.37,0.42,0.45,0.51,0.48,0.64,0.59,0.57,0.56,0.52,0.61,0.60,0.64,0.62,0.61,0.55,0.39,0.36,0.35
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-21,0.32,-999,0.37,0.37,0.38,0.49,0.40,0.37,0.37,0.41,0.45,0.46,0.42,0.53,0.53,0.41,0.52,0.68,0.69,0.55,0.51,0.39,0.50,0.30
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-22,0.25,-999,0.29,0.29,0.51,0.85,0.66,0.41,0.31,0.29,0.24,0.27,0.37,0.42,0.26,0.21,0.17,0.17,0.21,0.22,0.74,0.57,0.47,0.34
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-23,0.28,-999,0.20,0.23,0.53,0.76,0.77,0.60,0.48,0.53,0.51,0.51,0.49,0.47,0.36,0.29,0.33,0.53,0.43,0.53,0.57,0.40,0.32,0.36
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-24,0.29,-999,0.31,0.34,0.58,1.00,0.79,0.41,0.33,0.34,0.30,0.42,0.47,0.68,0.41,0.23,0.23,0.24,0.23,0.20,0.19,0.20,0.20,0.22
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-25,0.20,-999,0.20,0.20,0.22,0.44,0.33,0.27,0.21,0.18,0.20,0.21,0.19,0.18,0.20,0.22,0.21,0.21,0.22,0.20,0.20,0.19,0.20,0.22
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-26,0.24,-999,0.29,0.26,0.27,0.43,0.52,0.58,0.67,0.68,0.59,0.69,0.67,0.66,0.41,0.65,0.61,0.55,0.38,0.26,0.23,0.21,0.22,0.24
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-27,0.32,-999,0.21,0.17,0.16,0.17,0.20,0.20,0.18,0.33,0.32,0.37,0.47,0.53,0.66,0.69,0.70,0.77,0.56,0.55,0.31,0.41,0.34,0.35
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-28,0.25,-999,0.27,0.29,0.63,0.89,0.75,0.58,0.58,0.50,0.56,0.55,0.49,0.49,0.66,0.53,0.69,0.71,0.92,0.87,0.52,0.39,0.28,0.32
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-29,0.27,-999,0.28,0.34,0.65,1.11,0.60,0.56,0.61,0.52,0.46,0.51,0.48,0.45,0.49,0.41,0.48,0.57,0.28,0.28,0.34,0.46,0.39,0.20
CO,050313,Québec,QC,46.78132,-71.30872,2023-08-30,0.20,-999,0.19,0.18,0.21,0.39,0.34,0.27,0.24,0.24,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.27,0.52,0.36,0.26,0.23,0.24,0.19
