"REF_DATE","GEO","DGUID","Sector","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","16748","","","","0"
"2015","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","16695","","","","0"
"2016","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","17008","","","","0"
"2017","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","17367","","","","0"
"2018","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","17813","","","","0"
"2019","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","17574","","","","0"
"2020","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","16581","","","","0"
"2021","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","16134","","","","0"
"2022","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","16904","","","","0"
"2023","Manitoba","2021A000246","Total, industries","Kilotonnes","198","units","0","v1013974053","8.2","16482","","","","0"
"2013","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4429","","","","0"
"2014","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4446","","","","0"
"2015","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4030","","","","0"
"2016","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4155","","","","0"
"2017","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4175","","","","0"
"2018","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4618","","","","0"
"2019","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4639","","","","0"
"2020","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","3986","","","","0"
"2021","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","3926","","","","0"
"2022","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4180","","","","0"
"2023","Manitoba","2021A000246","Total, households","Kilotonnes","198","units","0","v1013974164","8.115","4096","","","","0"
"2013","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","21242","","","","0"
"2014","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","21195","","","","0"
"2015","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","20879","","","","0"
"2016","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","21184","","","","0"
"2017","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","21650","","","","0"
"2018","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","22448","","","","0"
"2019","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","22218","","","","0"
"2020","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","21152","","","","0"
"2021","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","20680","","","","0"
"2022","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","21736","","","","0"
"2023","Manitoba","2021A000246","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974167","8.118","21279","","","","0"
"2013","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","221","","","","0"
"2014","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","1","","","","0"
"2015","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","154","","","","0"
"2016","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","21","","","","0"
"2017","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","108","","","","0"
"2018","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","16","","","","0"
"2019","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","5","","","","0"
"2020","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","585","","","","0"
"2021","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","620","","","","0"
"2022","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","652","","","","0"
"2023","Manitoba","2021A000246","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974168","8.119","700","","","","0"
"2013","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","84468","","","","0"
"2014","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","87355","","","","0"
"2015","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","88578","","","","0"
"2016","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","83177","","","","0"
"2017","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","88615","","","","0"
"2018","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","90057","","","","0"
"2019","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","87028","","","","0"
"2020","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","75997","","","","0"
"2021","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","77988","","","","0"
"2022","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","76516","","","","0"
"2023","Saskatchewan","2021A000247","Total, industries and households","Kilotonnes","198","units","0","v1013974177","9.1","75320","","","","0"
"2013","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","77987","","","","0"
"2014","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","81254","","","","0"
"2015","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","82510","","","","0"
"2016","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","77116","","","","0"
"2017","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","82300","","","","0"
"2018","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","83592","","","","0"
"2019","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","80459","","","","0"
"2020","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","70327","","","","0"
"2021","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","72600","","","","0"
"2022","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","71081","","","","0"
"2023","Saskatchewan","2021A000247","Total, industries","Kilotonnes","198","units","0","v1013974178","9.2","70313","","","","0"
"2013","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","6481","","","","0"
"2014","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","6101","","","","0"
"2015","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","6067","","","","0"
"2016","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","6062","","","","0"
"2017","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","6315","","","","0"
"2018","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","6465","","","","0"
"2019","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","6569","","","","0"
"2020","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","5670","","","","0"
"2021","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","5388","","","","0"
"2022","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","5435","","","","0"
"2023","Saskatchewan","2021A000247","Total, households","Kilotonnes","198","units","0","v1013974289","9.115","5007","","","","0"
"2013","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","83194","","","","0"
"2014","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","86268","","","","0"
"2015","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","87389","","","","0"
"2016","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","82246","","","","0"
"2017","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","87151","","","","0"
"2018","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","88609","","","","0"
"2019","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","86172","","","","0"
"2020","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","74590","","","","0"
"2021","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","76410","","","","0"
"2022","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","75231","","","","0"
"2023","Saskatchewan","2021A000247","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974292","9.118","73913","","","","0"
"2013","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1274","","","","0"
"2014","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1087","","","","0"
"2015","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1189","","","","0"
"2016","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-931","","","","0"
"2017","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1464","","","","0"
"2018","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1448","","","","0"
"2019","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-856","","","","0"
"2020","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1407","","","","0"
"2021","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1578","","","","0"
"2022","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1285","","","","0"
"2023","Saskatchewan","2021A000247","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974293","9.119","-1407","","","","0"
"2013","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","300770","","","","0"
"2014","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","303757","","","","0"
"2015","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","295870","","","","0"
"2016","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","278406","","","","0"
"2017","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","291330","","","","0"
"2018","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","291567","","","","0"
"2019","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","292346","","","","0"
"2020","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","271006","","","","0"
"2021","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","275547","","","","0"
"2022","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","273636","","","","0"
"2023","Alberta","2021A000248","Total, industries and households","Kilotonnes","198","units","0","v1013974302","10.1","271415","","","","0"
"2013","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","280927","","","","0"
"2014","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","283780","","","","0"
"2015","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","277169","","","","0"
"2016","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","259496","","","","0"
"2017","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","271566","","","","0"
"2018","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","271089","","","","0"
"2019","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","271850","","","","0"
"2020","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","253305","","","","0"
"2021","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","258644","","","","0"
"2022","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","256340","","","","0"
"2023","Alberta","2021A000248","Total, industries","Kilotonnes","198","units","0","v1013974303","10.2","254639","","","","0"
"2013","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","19843","","","","0"
"2014","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","19976","","","","0"
"2015","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","18701","","","","0"
"2016","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","18910","","","","0"
"2017","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","19764","","","","0"
"2018","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","20479","","","","0"
"2019","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","20496","","","","0"
"2020","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","17700","","","","0"
"2021","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","16904","","","","0"
"2022","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","17296","","","","0"
"2023","Alberta","2021A000248","Total, households","Kilotonnes","198","units","0","v1013974414","10.115","16776","","","","0"
"2013","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","291477","","","","0"
"2014","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","293637","","","","0"
"2015","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","288518","","","","0"
"2016","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","274452","","","","0"
"2017","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","284376","","","","0"
"2018","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","282886","","","","0"
"2019","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","284600","","","","0"
"2020","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","266044","","","","0"
"2021","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","268489","","","","0"
"2022","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","265467","","","","0"
"2023","Alberta","2021A000248","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974417","10.118","263376","","","","0"
"2013","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-9294","","","","0"
"2014","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-10120","","","","0"
"2015","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-7351","","","","0"
"2016","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-3954","","","","0"
"2017","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-6954","","","","0"
"2018","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-8681","","","","0"
"2019","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-7746","","","","0"
"2020","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-4962","","","","0"
"2021","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-7059","","","","0"
"2022","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-8169","","","","0"
"2023","Alberta","2021A000248","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974418","10.119","-8039","","","","0"
"2013","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","81896","","","","0"
"2014","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","82434","","","","0"
"2015","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","82906","","","","0"
"2016","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","82596","","","","0"
"2017","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","83508","","","","0"
"2018","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","84269","","","","0"
"2019","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","82415","","","","0"
"2020","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","73431","","","","0"
"2021","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","76149","","","","0"
"2022","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","76511","","","","0"
"2023","British Columbia","2021A000259","Total, industries and households","Kilotonnes","198","units","0","v1013974427","11.1","73462","","","","0"
"2013","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","68794","","","","0"
"2014","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","69550","","","","0"
"2015","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","69828","","","","0"
"2016","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","68847","","","","0"
"2017","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","68999","","","","0"
"2018","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","69875","","","","0"
"2019","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","68033","","","","0"
"2020","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","60516","","","","0"
"2021","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","63101","","","","0"
"2022","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","63252","","","","0"
"2023","British Columbia","2021A000259","Total, industries","Kilotonnes","198","units","0","v1013974428","11.2","60871","","","","0"
"2013","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","13102","","","","0"
"2014","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","12884","","","","0"
"2015","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","13078","","","","0"
"2016","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","13749","","","","0"
"2017","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","14509","","","","0"
"2018","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","14393","","","","0"
"2019","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","14382","","","","0"
"2020","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","12915","","","","0"
"2021","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","13048","","","","0"
"2022","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","13260","","","","0"
"2023","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","12591","","","","0"
"2013","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","60858","","","","0"
"2014","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","60407","","","","0"
"2015","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","59725","","","","0"
"2016","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","61608","","","","0"
"2017","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","62552","","","","0"
"2018","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","64503","","","","0"
"2019","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","63289","","","","0"
"2020","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","59086","","","","0"
"2021","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","60588","","","","0"
"2022","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","61537","","","","0"
"2023","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","60418","","","","0"
"2013","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-21037","","","","0"
"2014","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-22027","","","","0"
"2015","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-23181","","","","0"
"2016","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-20988","","","","0"
"2017","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-20956","","","","0"
