station_id,Month,Day,Baseline Mean Temp (°C)
8206240,10,22,9.81
8206240,10,23,9.22258064516129
8206240,10,24,9.741935483870968
8206240,10,25,8.929032258064517
8206240,10,26,8.667741935483871
8206240,10,27,8.2
8206240,10,28,8.712903225806452
8206240,10,29,8.154838709677419
8206240,10,30,7.503225806451613
8206240,10,31,8.112903225806452
8206240,11,1,8.551612903225807
8206240,11,2,7.763333333333334
8206240,11,3,6.917241379310345
8206240,11,4,6.422580645161291
8206240,11,5,7.383870967741935
8206240,11,6,8.174193548387096
8206240,11,7,7.406666666666666
8206240,11,8,6.824137931034483
8206240,11,9,6.174193548387097
8206240,11,10,6.964516129032258
8206240,11,11,6.290322580645161
8206240,11,12,5.66774193548387
8206240,11,13,5.300000000000001
8206240,11,14,4.590322580645161
8206240,11,15,5.709677419354839
8206240,11,16,5.838709677419355
8206240,11,17,4.793548387096774
8206240,11,18,4.087096774193548
8206240,11,19,4.22258064516129
8206240,11,20,4.929032258064517
8206240,11,21,4.161290322580645
8206240,11,22,4.470967741935484
8206240,11,23,4.361290322580645
8206240,11,24,2.9322580645161294
8206240,11,25,3.648387096774193
8206240,11,26,4.9399999999999995
8206240,11,27,5.003333333333333
8206240,11,28,3.2161290322580647
8206240,11,29,2.303225806451613
8206240,11,30,2.487096774193548
8206240,12,1,4.13
8206240,12,2,3.738709677419355
8206240,12,3,3.079310344827586
8206240,12,4,1.7580645161290323
8206240,12,5,1.4200000000000002
8206240,12,6,2.0580645161290323
8206240,12,7,1.7999999999999998
8206240,12,8,-0.029032258064516054
8206240,12,9,-0.5774193548387097
8206240,12,10,1.1766666666666667
8206240,12,11,1.6806451612903226
8206240,12,12,1.3193548387096774
8206240,12,13,0.7290322580645162
8206240,12,14,0.5129032258064515
8206240,12,15,0.045161290322580684
8206240,12,16,-0.8
8206240,12,17,0.7645161290322581
8206240,12,18,1.1225806451612903
8206240,12,19,0.009677419354838733
8206240,12,20,-0.2482758620689655
8206240,12,21,0.2129032258064516
8206240,12,22,0.24000000000000002
8206240,12,23,-0.16451612903225812
8206240,12,24,0.7866666666666667
8206240,12,25,0.04838709677419355
8206240,12,26,-0.7419354838709677
8206240,12,27,-0.7451612903225806
8206240,12,28,-0.9
8206240,12,29,-0.22903225806451613
8206240,12,30,-0.9645161290322581
8206240,12,31,-2.390322580645161
8206491,1,1,0.2692307692307693
8206491,1,2,-1.5153846153846153
8206491,1,3,-2.5153846153846158
8206491,1,4,0.10769230769230766
8206491,1,5,-0.8230769230769232
8206491,1,6,-1.9615384615384615
8206491,1,7,-3.646153846153846
8206491,1,8,-3.5846153846153848
8206491,1,9,-1.6538461538461537
8206491,1,10,-0.2076923076923077
8206491,1,11,1.0
8206491,1,12,1.2692307692307692
8206491,1,13,0.4923076923076923
8206491,1,14,-0.7846153846153847
8206491,1,15,-1.9076923076923078
8206491,1,16,-1.3923076923076922
8206491,1,17,-2.1076923076923078
8206491,1,18,-2.5416666666666665
8206491,1,19,-0.3615384615384615
8206491,1,20,-1.4
8206491,1,21,-4.607692307692307
8206491,1,22,-4.608333333333333
8206491,1,23,-2.5307692307692307
8206491,1,24,-1.3076923076923077
8206491,1,25,-1.046153846153846
8206491,1,26,-1.3538461538461537
8206491,1,27,-0.7769230769230769
8206491,1,28,-0.8692307692307693
8206491,1,29,-2.2153846153846155
8206491,1,30,-2.5
8206491,1,31,-2.3538461538461535
8206491,2,1,-2.3846153846153846
8206491,2,2,-2.2615384615384615
8206491,2,3,-2.361538461538461
8206491,2,4,-1.5769230769230769
8206491,2,5,-1.2230769230769232
8206491,2,6,-2.4916666666666667
8206491,2,7,-1.6615384615384616
8206491,2,8,-2.4076923076923076
8206491,2,9,-4.276923076923077
8206491,2,10,-2.2384615384615385
8206491,2,11,-2.769230769230769
8206491,2,12,-2.8076923076923075
8206491,2,13,-2.676923076923077
8206491,2,14,-3.9923076923076923
8206491,2,15,-3.483333333333333
8206491,2,16,0.5384615384615383
8206491,2,17,-1.1076923076923078
8206491,2,18,-2.6538461538461537
8206491,2,19,-1.15
8206491,2,20,-1.2923076923076924
8206491,2,21,-0.723076923076923
8206491,2,22,-0.2923076923076922
8206491,2,23,-0.8230769230769232
8206491,2,24,-0.3076923076923077
8206491,2,25,-0.353846153846154
8206491,2,26,-1.9153846153846155
8206491,2,27,-1.9076923076923078
8206491,2,28,-0.653846153846154
8206491,2,29,2.2333333333333334
8206491,3,1,-1.4923076923076921
8206491,3,2,0.02500000000000006
8206491,3,3,-1.4083333333333332
8206491,3,4,-1.5076923076923074
8206491,3,5,-1.0076923076923074
8206491,3,6,-1.675
8206491,3,7,-0.5846153846153846
8206491,3,8,0.6384615384615384
8206491,3,9,0.2461538461538461
8206491,3,10,0.8307692307692308
8206491,3,11,1.05
8206491,3,12,1.6384615384615382
8206491,3,13,0.4076923076923077
8206491,3,14,0.9384615384615385
8206491,3,15,1.0153846153846153
8206491,3,16,1.1500000000000001
8206491,3,17,0.13846153846153852
8206491,3,18,0.46153846153846145
8206491,3,19,-0.20000000000000004
8206491,3,20,1.4076923076923076
8206491,3,21,2.1846153846153844
8206491,3,22,0.8999999999999999
8206491,3,23,0.5384615384615384
8206491,3,24,0.6846153846153846
8206491,3,25,2.4
8206491,3,26,2.8333333333333335
8206491,3,27,2.753846153846154
8206491,3,28,3.4846153846153842
8206491,3,29,3.1769230769230767
8206491,3,30,2.946153846153846
8206491,3,31,4.592307692307692
8206491,4,1,4.1923076923076925
8206491,4,2,2.630769230769231
8206491,4,3,2.9538461538461536
8206491,4,4,2.8923076923076922
8206491,4,5,2.476923076923077
8206491,4,6,3.230769230769231
8206491,4,7,4.315384615384615
8206491,4,8,4.338461538461538
8206491,4,9,3.5181818181818185
8206491,4,10,3.661538461538462
8206491,4,11,5.476923076923077
8206491,4,12,5.941666666666666
8206491,4,13,6.9
8206491,4,14,6.953846153846154
8206491,4,15,6.438461538461539
8206491,4,16,6.1461538461538465
8206491,4,17,5.723076923076923
8206491,4,18,5.707692307692308
8206491,4,19,6.261538461538462
8206491,4,20,6.638461538461538
8206491,4,21,6.115384615384615
8206491,4,22,7.007692307692308
8206491,4,23,6.461538461538462
8206491,4,24,6.016666666666667
8206491,4,25,6.292307692307692
8206491,4,26,6.607692307692308
8206491,4,27,6.976923076923077
8206491,4,28,6.491666666666667
8206491,4,29,7.738461538461538
8206491,4,30,6.484615384615385
8206491,5,1,6.630769230769231
8206491,5,2,8.338461538461539
8206491,5,3,8.692307692307692
8206491,5,4,8.484615384615385
8206491,5,5,9.246153846153847
8206491,5,6,9.216666666666667
8206491,5,7,10.038461538461538
8206491,5,8,9.1
8206491,5,9,8.669230769230769
8206491,5,10,8.9
8206491,5,11,9.923076923076923
8206491,5,12,9.823076923076924
8206491,5,13,9.158333333333333
8206491,5,14,9.215384615384615
8206491,5,15,9.953846153846154
8206491,5,16,11.123076923076923
8206491,5,17,11.084615384615384
8206491,5,18,10.646153846153847
8206491,5,19,9.8
8206491,5,20,10.223076923076924
8206491,5,21,10.484615384615385
8206491,5,22,11.061538461538463
8206491,5,23,10.307692307692308
8206491,5,24,10.315384615384614
8206491,5,25,11.069230769230769
8206491,5,26,11.891666666666666
8206491,5,27,12.538461538461538
8206491,5,28,11.953846153846154
8206491,5,29,12.076923076923077
8206491,5,30,11.7
8206491,5,31,12.458333333333334
8206491,6,1,12.053846153846154
8206491,6,2,12.108333333333334
8206491,6,3,11.723076923076924
8206491,6,4,11.915384615384616
8206491,6,5,12.715384615384616
8206491,6,6,13.033333333333333
8206491,6,7,13.166666666666666
8206491,6,8,13.561538461538463
8206491,6,9,13.707692307692307
8206491,6,10,13.123076923076923
8206491,6,11,13.353846153846153
8206491,6,12,14.2
8206491,6,13,14.566666666666668
8206491,6,14,13.599999999999998
8206491,6,15,13.553846153846154
8206491,6,16,13.938461538461537
8206491,6,17,14.307692307692308
8206491,6,18,14.476923076923075
8206491,6,19,14.792307692307693
8206491,6,20,15.038461538461538
8206491,6,21,15.661538461538461
8206491,6,22,15.23076923076923
8206491,6,23,15.438461538461537
8206491,6,24,15.753846153846155
8206491,6,25,16.56153846153846
8206491,6,26,16.446153846153848
8206491,6,27,15.96923076923077
8206491,6,28,15.825000000000001
8206491,6,29,16.384615384615383
8206491,6,30,17.084615384615383
8206491,7,1,18.03076923076923
8206491,7,2,16.93846153846154
8206491,7,3,17.046153846153846
8206491,7,4,16.953846153846154
8206491,7,5,17.046153846153846
8206491,7,6,17.023076923076925
8206491,7,7,17.215384615384615
8206491,7,8,17.73846153846154
8206491,7,9,18.06153846153846
8206491,7,10,17.707692307692305
8206491,7,11,17.8
8206491,7,12,18.341666666666665
8206491,7,13,18.084615384615383
8206491,7,14,18.284615384615385
8206491,7,15,18.853846153846153
8206491,7,16,18.892307692307693
8206491,7,17,18.224999999999998
8206491,7,18,18.375
8206491,7,19,18.123076923076926
8206491,7,20,18.923076923076923
8206491,7,21,19.007692307692306
8206491,7,22,18.338461538461537
8206491,7,23,18.16923076923077
8206491,7,24,18.56153846153846
8206491,7,25,18.615384615384617
8206491,7,26,18.661538461538463
8206491,7,27,18.62857142857143
8206491,7,28,18.82857142857143
8206491,7,29,18.77857142857143
8206491,7,30,18.576923076923077
8206491,7,31,18.557142857142857
8206491,8,1,18.5
8206491,8,2,18.72142857142857
8206491,8,3,18.349999999999998
8206491,8,4,18.676923076923078
8206491,8,5,18.9
8206491,8,6,18.057142857142857
8206491,8,7,18.307142857142857
8206491,8,8,18.75714285714286
8206491,8,9,18.32857142857143
8206491,8,10,18.176923076923078
8206491,8,11,18.121428571428574
8206491,8,12,18.900000000000002
8206491,8,13,19.50714285714286
8206491,8,14,19.23846153846154
8206491,8,15,18.1
8206491,8,16,18.384615384615383
8206491,8,17,17.714285714285715
8206491,8,18,18.17142857142857
8206491,8,19,18.457142857142856
8206491,8,20,18.50714285714286
8206491,8,21,18.92142857142857
8206491,8,22,19.192857142857143
8206491,8,23,18.085714285714285
8206491,8,24,18.542857142857144
8206491,8,25,17.9
8206491,8,26,17.37142857142857
8206491,8,27,17.67142857142857
8206491,8,28,17.45714285714286
8206491,8,29,17.135714285714286
8206491,8,30,17.342857142857145
8206491,8,31,17.107142857142858
8206491,9,1,16.728571428571428
8206491,9,2,16.478571428571428
8206491,9,3,16.77857142857143
8206491,9,4,16.514285714285712
8206491,9,5,16.76153846153846
8206491,9,6,17.52142857142857
8206491,9,7,17.107142857142858
8206491,9,8,16.79285714285714
8206491,9,9,16.385714285714286
8206491,9,10,17.276923076923076
8206491,9,11,16.43076923076923
8206491,9,12,15.7
8206491,9,13,16.13076923076923
8206491,9,14,15.909090909090908
8206491,9,15,14.799999999999999
8206491,9,16,14.564285714285715
8206491,9,17,14.728571428571428
8206491,9,18,15.938461538461537
8206491,9,19,14.950000000000001
8206491,9,20,14.330769230769231
8206491,9,21,15.014285714285714
8206491,9,22,15.064285714285715
8206491,9,23,14.178571428571429
8206491,9,24,14.214285714285714
8206491,9,25,13.914285714285715
8206491,9,26,14.707142857142857
8206491,9,27,14.571428571428571
8206491,9,28,14.635714285714286
8206491,9,29,13.985714285714286
8206491,9,30,13.6
8206491,10,1,13.069230769230769
8206491,10,2,12.799999999999999
8206491,10,3,11.784615384615384
8206491,10,4,12.646153846153847
8206491,10,5,13.778571428571428
8206491,10,6,12.664285714285715
8206491,10,7,14.142857142857142
8206491,10,8,12.614285714285714
8206491,10,9,11.271428571428572
8206491,10,10,11.35
8206491,10,11,11.214285714285714
8206491,10,12,11.107692307692307
8206491,10,13,11.330769230769231
8206491,10,14,12.392307692307693
8206491,10,15,12.23076923076923
8206491,10,16,12.153846153846153
8206491,10,17,11.424999999999999
8206491,10,18,10.518181818181818
8206491,10,19,9.866666666666667
8206491,10,20,11.771428571428572
8206491,10,21,11.692857142857141
8206491,10,22,11.735714285714286
8206491,10,23,10.842857142857143
8206491,10,24,10.992307692307692
8206491,10,25,9.435714285714285
8206491,10,26,9.378571428571428
8206491,10,27,8.735714285714286
8206491,10,28,8.357142857142858
8206491,10,29,9.142857142857142
8206491,10,30,8.661538461538461
8206491,10,31,9.0
8206491,11,1,9.799999999999999
8206491,11,2,8.03076923076923
8206491,11,3,6.9
8206491,11,4,6.06923076923077
8206491,11,5,7.846153846153846
8206491,11,6,9.674999999999999
8206491,11,7,8.372727272727273
8206491,11,8,6.571428571428571
8206491,11,9,5.261538461538462
8206491,11,10,7.192857142857143
8206491,11,11,7.3500000000000005
8206491,11,12,6.7
8206491,11,13,5.578571428571428
8206491,11,14,4.257142857142857
8206491,11,15,4.457142857142857
8206491,11,16,6.1000000000000005
8206491,11,17,5.1499999999999995
8206491,11,18,5.3500000000000005
8206491,11,19,5.135714285714286
8206491,11,20,4.6571428571428575
8206491,11,21,3.9857142857142853
8206491,11,22,4.821428571428571
8206491,11,23,4.385714285714285
8206491,11,24,3.3
8206491,11,25,3.792857142857143
8206491,11,26,5.138461538461538
8206491,11,27,5.6571428571428575
8206491,11,28,3.7214285714285715
8206491,11,29,1.5571428571428572
8206491,11,30,1.7857142857142858
8206491,12,1,4.092857142857143
8206491,12,2,3.9357142857142855
8206491,12,3,4.507142857142857
8206491,12,4,1.9928571428571427
8206491,12,5,2.0
8206491,12,6,2.5
8206491,12,7,0.9142857142857143
8206491,12,8,0.2307692307692307
8206491,12,9,0.9857142857142858
8206491,12,10,3.092857142857143
8206491,12,11,3.4499999999999997
8206491,12,12,2.1384615384615384
8206491,12,13,1.1428571428571428
8206491,12,14,0.43571428571428583
8206491,12,15,0.2285714285714286
8206491,12,16,-1.592857142857143
8206491,12,17,1.2357142857142858
8206491,12,18,2.707142857142857
8206491,12,19,1.0142857142857142
8206491,12,20,0.10714285714285719
8206491,12,21,2.1142857142857143
8206491,12,22,1.157142857142857
8206491,12,23,0.6714285714285714
8206491,12,24,1.6500000000000001
8206491,12,25,1.8000000000000003
8206491,12,26,-0.29230769230769243
8206491,12,27,-0.1785714285714286
8206491,12,28,0.2642857142857143
8206491,12,29,0.49285714285714277
8206491,12,30,-0.3214285714285713
8206491,12,31,-0.3214285714285713
8206495,1,1,0.19166666666666657
8206495,1,2,-1.6923076923076923
8206495,1,3,-2.5923076923076924
8206495,1,4,-0.05384615384615386
8206495,1,5,-1.0230769230769232
8206495,1,6,-2.0153846153846153
8206495,1,7,-3.8230769230769233
8206495,1,8,-3.661538461538462
8206495,1,9,-1.9307692307692308
8206495,1,10,-0.32307692307692304
8206495,1,11,1.2333333333333332
8206495,1,12,1.875
8206495,1,13,0.37692307692307697
8206495,1,14,-1.5
8206495,1,15,-2.0076923076923077
8206495,1,16,-1.546153846153846
8206495,1,17,-2.3461538461538463
8206495,1,18,-3.0083333333333333
8206495,1,19,-0.19166666666666665
8206495,1,20,-0.9166666666666666
8206495,1,21,-4.846153846153846
8206495,1,22,-5.808333333333334
8206495,1,23,-2.4833333333333334
8206495,1,24,-1.4615384615384615
8206495,1,25,-1.1666666666666667
8206495,1,26,-1.7249999999999999
8206495,1,27,-0.4583333333333333
8206495,1,28,-0.6333333333333333
8206495,1,29,-2.423076923076923
8206495,1,30,-3.108333333333333
8206495,1,31,-1.9692307692307693
8206495,2,1,-2.6
8206495,2,2,-2.033333333333333
8206495,2,3,-2.5916666666666663
8206495,2,4,-1.723076923076923
8206495,2,5,-1.5384615384615385
8206495,2,6,-2.8
8206495,2,7,-1.8923076923076922
8206495,2,8,-1.3916666666666666
8206495,2,9,-4.358333333333333
8206495,2,10,-2.4153846153846152
8206495,2,11,-2.8999999999999995
8206495,2,12,-3.2083333333333335
8206495,2,13,-3.141666666666666
8206495,2,14,-4.1000000000000005
8206495,2,15,-3.292307692307692
8206495,2,16,0.35384615384615375
8206495,2,17,-1.3083333333333333
8206495,2,18,-2.8230769230769233
8206495,2,19,-1.2833333333333334
8206495,2,20,-1.4384615384615385
8206495,2,21,-1.0538461538461539
8206495,2,22,-0.20769230769230765
8206495,2,23,-1.0999999999999999
8206495,2,24,-0.5
8206495,2,25,-0.4846153846153844
8206495,2,26,-2.1076923076923078
8206495,2,27,-1.9846153846153847
8206495,2,28,-0.723076923076923
8206495,2,29,2.1666666666666665
8206495,3,1,-0.9250000000000002
8206495,3,2,-0.24615384615384617
8206495,3,3,-1.830769230769231
8206495,3,4,-1.7076923076923078
8206495,3,5,-1.1
8206495,3,6,-1.353846153846154
8206495,3,7,-0.7999999999999999
8206495,3,8,0.809090909090909
8206495,3,9,0.14166666666666664
8206495,3,10,0.6923076923076923
8206495,3,11,0.5916666666666666
8206495,3,12,1.4923076923076921
8206495,3,13,0.2076923076923077
8206495,3,14,0.8692307692307693
8206495,3,15,0.8461538461538461
8206495,3,16,0.353846153846154
8206495,3,17,0.06153846153846146
8206495,3,18,0.2923076923076924
8206495,3,19,-0.3076923076923077
8206495,3,20,1.2846153846153845
8206495,3,21,1.9538461538461538
8206495,3,22,0.8307692307692308
8206495,3,23,0.725
8206495,3,24,0.6846153846153846
8206495,3,25,2.223076923076923
8206495,3,26,2.2384615384615385
8206495,3,27,2.623076923076923
8206495,3,28,3.376923076923077
8206495,3,29,3.0
8206495,3,30,2.769230769230769
8206495,3,31,4.684615384615385
8206495,4,1,4.0
8206495,4,2,2.6
8206495,4,3,2.784615384615385
8206495,4,4,2.8333333333333335
8206495,4,5,2.323076923076923
8206495,4,6,3.1153846153846154
8206495,4,7,4.427272727272728
8206495,4,8,4.346153846153846
8206495,4,9,3.4538461538461536
8206495,4,10,3.623076923076923
8206495,4,11,5.4
8206495,4,12,5.871428571428572
8206495,4,13,6.578571428571428
8206495,4,14,6.957142857142857
8206495,4,15,6.564285714285715
8206495,4,16,6.285714285714286
8206495,4,17,5.9071428571428575
8206495,4,18,5.821428571428571
8206495,4,19,6.171428571428572
8206495,4,20,6.300000000000001
8206495,4,21,6.214285714285714
8206495,4,22,7.1000000000000005
8206495,4,23,6.3500000000000005
8206495,4,24,6.185714285714285
8206495,4,25,6.671428571428572
8206495,4,26,6.514285714285714
8206495,4,27,6.914285714285714
8206495,4,28,6.6000000000000005
8206495,4,29,7.457142857142857
8206495,4,30,6.661538461538461
8206495,5,1,6.261538461538462
8206495,5,2,8.1
8206495,5,3,8.778571428571428
8206495,5,4,8.335714285714285
8206495,5,5,9.142857142857142
8206495,5,6,9.242857142857144
8206495,5,7,10.021428571428572
8206495,5,8,9.23076923076923
8206495,5,9,8.607142857142858
8206495,5,10,9.0
8206495,5,11,9.814285714285715
8206495,5,12,9.700000000000001
8206495,5,13,9.285714285714286
8206495,5,14,9.235714285714286
8206495,5,15,10.742857142857144
8206495,5,16,11.553846153846154
8206495,5,17,10.978571428571428
8206495,5,18,10.6
8206495,5,19,9.992857142857144
8206495,5,20,10.507142857142856
8206495,5,21,10.635714285714286
8206495,5,22,11.428571428571429
8206495,5,23,11.007692307692308
8206495,5,24,10.564285714285715
8206495,5,25,11.161538461538461
8206495,5,26,11.821428571428571
8206495,5,27,12.542857142857143
8206495,5,28,12.171428571428573
8206495,5,29,12.107142857142858
8206495,5,30,11.614285714285714
8206495,5,31,12.6
8206495,6,1,12.114285714285714
8206495,6,2,12.107142857142858
8206495,6,3,11.578571428571427
8206495,6,4,11.735714285714286
8206495,6,5,12.407142857142857
8206495,6,6,12.964285714285714
8206495,6,7,13.176923076923078
8206495,6,8,13.421428571428573
8206495,6,9,13.642857142857142
8206495,6,10,13.264285714285714
8206495,6,11,13.464285714285714
8206495,6,12,13.978571428571428
8206495,6,13,14.62142857142857
8206495,6,14,13.799999999999999
8206495,6,15,13.807142857142859
8206495,6,16,14.0
8206495,6,17,14.2
8206495,6,18,13.991666666666667
8206495,6,19,14.828571428571427
8206495,6,20,15.514285714285714
8206495,6,21,15.864285714285714
8206495,6,22,15.435714285714285
8206495,6,23,15.428571428571429
8206495,6,24,15.492857142857144
8206495,6,25,16.641666666666666
8206495,6,26,16.307692307692307
8206495,6,27,15.921428571428573
8206495,6,28,16.035714285714285
8206495,6,29,16.364285714285714
8206495,6,30,17.25
8206495,7,1,18.107142857142858
8206495,7,2,17.114285714285714
8206495,7,3,17.3
8206495,7,4,17.084615384615383
8206495,7,5,17.185714285714287
8206495,7,6,17.453846153846154
8206495,7,7,17.076923076923077
8206495,7,8,17.785714285714285
8206495,7,9,18.376923076923077
8206495,7,10,17.635714285714286
8206495,7,11,17.9
8206495,7,12,18.20769230769231
8206495,7,13,18.1
8206495,7,14,18.385714285714283
8206495,7,15,18.900000000000002
8206495,7,16,18.971428571428568
8206495,7,17,18.414285714285715
8206495,7,18,18.607142857142858
8206495,7,19,17.95714285714286
8206495,7,20,19.307142857142857
8206495,7,21,18.685714285714287
8206495,7,22,18.185714285714287
8206495,7,23,18.314285714285713
8206495,7,24,18.571428571428573
8206495,7,25,18.571428571428573
8206495,7,26,18.45
8206495,7,27,18.50714285714286
8206495,7,28,18.67142857142857
8206495,7,29,18.678571428571427
8206495,7,30,18.55
8206495,7,31,18.521428571428572
8206495,8,1,18.52857142857143
8206495,8,2,18.585714285714285
8206495,8,3,18.215384615384615
8206495,8,4,18.849999999999998
8206495,8,5,18.914285714285715
8206495,8,6,18.192857142857143
8206495,8,7,18.192857142857143
8206495,8,8,18.328571428571426
8206495,8,9,18.314285714285713
8206495,8,10,18.164285714285715
8206495,8,11,18.307142857142857
8206495,8,12,18.885714285714283
8206495,8,13,19.45
8206495,8,14,19.0
8206495,8,15,18.27857142857143
8206495,8,16,18.321428571428573
8206495,8,17,17.691666666666666
8206495,8,18,18.307692307692307
8206495,8,19,18.342857142857145
8206495,8,20,18.728571428571428
8206495,8,21,18.8
8206495,8,22,19.178571428571427
8206495,8,23,17.857142857142858
8206495,8,24,18.542857142857144
8206495,8,25,17.521428571428572
8206495,8,26,17.27857142857143
8206495,8,27,17.67142857142857
8206495,8,28,17.485714285714288
8206495,8,29,17.071428571428573
8206495,8,30,17.107142857142858
8206495,8,31,16.946153846153848
8206495,9,1,16.907692307692308
8206495,9,2,16.357142857142858
8206495,9,3,16.353846153846153
8206495,9,4,16.284615384615385
8206495,9,5,17.03846153846154
8206495,9,6,17.47142857142857
8206495,9,7,17.22142857142857
8206495,9,8,16.635714285714286
8206495,9,9,16.37142857142857
8206495,9,10,16.95
8206495,9,11,16.835714285714285
8206495,9,12,15.885714285714286
8206495,9,13,16.271428571428572
8206495,9,14,16.115384615384617
8206495,9,15,14.642857142857142
8206495,9,16,14.049999999999999
8206495,9,17,14.642857142857142
8206495,9,18,15.557142857142859
8206495,9,19,14.821428571428571
8206495,9,20,14.592857142857143
8206495,9,21,15.223076923076924
8206495,9,22,14.73076923076923
8206495,9,23,14.221428571428572
8206495,9,24,14.478571428571428
8206495,9,25,14.092857142857143
8206495,9,26,14.585714285714285
8206495,9,27,14.62142857142857
8206495,9,28,14.299999999999999
8206495,9,29,14.007142857142856
8206495,9,30,13.591666666666667
8206495,10,1,13.1
8206495,10,2,12.678571428571429
8206495,10,3,12.015384615384615
8206495,10,4,13.100000000000001
8206495,10,5,13.13076923076923
8206495,10,6,12.578571428571427
8206495,10,7,13.876923076923077
8206495,10,8,12.492857142857144
8206495,10,9,11.1
8206495,10,10,11.285714285714286
8206495,10,11,10.971428571428572
8206495,10,12,11.714285714285714
8206495,10,13,10.971428571428572
8206495,10,14,12.435714285714285
8206495,10,15,12.415384615384616
8206495,10,16,11.828571428571427
8206495,10,17,10.635714285714286
8206495,10,18,10.584615384615384
8206495,10,19,10.335714285714285
8206495,10,20,11.6
8206495,10,21,11.628571428571428
8206495,10,22,11.678571428571429
8206495,10,23,11.214285714285714
8206495,10,24,10.75
8206495,10,25,9.384615384615385
8206495,10,26,9.092857142857143
8206495,10,27,8.592857142857143
8206495,10,28,8.35
8206495,10,29,8.871428571428572
8206495,10,30,9.042857142857143
8206495,10,31,9.653846153846153
8206495,11,1,9.807142857142859
8206495,11,2,8.014285714285714
8206495,11,3,6.8
8206495,11,4,6.1571428571428575
8206495,11,5,7.707142857142857
8206495,11,6,8.821428571428571
8206495,11,7,8.064285714285715
8206495,11,8,6.4
8206495,11,9,4.9750000000000005
8206495,11,10,7.0928571428571425
8206495,11,11,6.6461538461538465
8206495,11,12,6.138461538461538
8206495,11,13,5.542857142857143
8206495,11,14,4.15
8206495,11,15,4.371428571428571
8206495,11,16,5.928571428571429
8206495,11,17,4.964285714285714
8206495,11,18,5.178571428571429
8206495,11,19,5.0
8206495,11,20,4.542857142857143
8206495,11,21,3.792857142857143
8206495,11,22,4.6571428571428575
8206495,11,23,4.192857142857143
8206495,11,24,2.976923076923077
8206495,11,25,3.930769230769231
8206495,11,26,5.321428571428571
8206495,11,27,5.542857142857143
8206495,11,28,3.569230769230769
8206495,11,29,1.342857142857143
8206495,11,30,1.9923076923076926
8206495,12,1,3.3076923076923075
8206495,12,2,3.4076923076923076
8206495,12,3,4.4
8206495,12,4,1.8071428571428572
8206495,12,5,1.6857142857142857
8206495,12,6,2.442857142857143
8206495,12,7,0.7000000000000002
8206495,12,8,0.19999999999999998
8206495,12,9,0.7999999999999999
8206495,12,10,3.076923076923077
8206495,12,11,3.976923076923077
8206495,12,12,1.6785714285714286
8206495,12,13,0.9571428571428571
8206495,12,14,0.3071428571428573
8206495,12,15,0.23846153846153845
8206495,12,16,-1.4538461538461538
8206495,12,17,1.4357142857142857
8206495,12,18,2.614285714285714
8206495,12,19,0.9714285714285715
8206495,12,20,-0.0571428571428572
8206495,12,21,2.0
8206495,12,22,1.1857142857142855
8206495,12,23,0.45000000000000007
8206495,12,24,1.692857142857143
8206495,12,25,2.25
8206495,12,26,-0.34615384615384615
8206495,12,27,-0.31428571428571433
8206495,12,28,0.2642857142857143
8206495,12,29,0.3785714285714286
8206495,12,30,-0.2923076923076923
8206495,12,31,-0.2714285714285713
8206496,1,1,2.542857142857143
8206496,1,2,1.0285714285714287
8206496,1,3,-0.1142857142857144
8206496,1,4,-0.014285714285714235
8206496,1,5,-0.6857142857142858
8206496,1,6,-1.0999999999999999
8206496,1,7,-2.314285714285714
8206496,1,8,-3.0714285714285716
8206496,1,9,-1.042857142857143
8206496,1,10,-0.05714285714285716
8206496,1,11,-1.2428571428571427
8206496,1,12,-1.514285714285714
8206496,1,13,-0.05714285714285713
8206496,1,14,-0.6857142857142856
8206496,1,15,-2.485714285714286
8206496,1,16,-1.557142857142857
8206496,1,17,-2.185714285714286
8206496,1,18,-1.8571428571428572
8206496,1,19,-1.0142857142857145
8206496,1,20,-2.414285714285714
8206496,1,21,-6.242857142857143
8206496,1,22,-6.3500000000000005
8206496,1,23,-1.2428571428571427
8206496,1,24,-1.0999999999999999
8206496,1,25,0.10000000000000009
8206496,1,26,0.2857142857142857
8206496,1,27,-0.9285714285714285
8206496,1,28,-0.6142857142857144
8206496,1,29,-2.442857142857143
8206496,1,30,-4.366666666666666
8206496,1,31,-3.9142857142857146
8206496,2,1,-4.314285714285714
8206496,2,2,-2.1714285714285713
8206496,2,3,-1.3142857142857145
8206496,2,4,-1.7428571428571427
8206496,2,5,-1.342857142857143
8206496,2,6,-1.2
8206496,2,7,-0.1714285714285714
8206496,2,8,-0.2714285714285714
8206496,2,9,-3.557142857142857
8206496,2,10,-0.9714285714285715
8206496,2,11,-1.4714285714285713
8206496,2,12,-1.1714285714285713
8206496,2,13,-1.2
8206496,2,14,-4.514285714285714
8206496,2,15,-3.6999999999999997
8206496,2,16,1.1285714285714286
8206496,2,17,-0.05714285714285711
8206496,2,18,-3.242857142857143
8206496,2,19,-2.542857142857143
8206496,2,20,-3.7857142857142856
8206496,2,21,-3.1999999999999997
8206496,2,22,-0.5428571428571428
8206496,2,23,-0.04285714285714283
8206496,2,24,-1.2
8206496,2,25,-2.457142857142857
8206496,2,26,-3.1
8206496,2,27,-1.9142857142857144
8206496,2,28,-1.7142857142857142
8206496,2,29,0.0
