File generated on // Fichier créé sur, 2026-02-09

Pollutant // Polluant:, PM10
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-02,12,11,11,9,12,13,9,11,13,17,17,17,16,15,13,14,13,13,12,13,19,19,21,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-03,14,10,14,18,14,11,6,12,15,17,12,7,8,12,12,13,14,12,8,14,22,23,20,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-04,19,17,20,20,18,18,19,18,17,12,10,9,8,10,9,10,9,11,12,12,12,13,14,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-05,15,14,13,21,12,10,12,12,12,14,14,20,19,21,19,19,23,21,13,12,13,12,11,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-06,10,8,6,4,6,7,9,10,9,8,9,10,10,12,12,14,14,18,21,19,16,10,10,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-07,8,8,6,5,5,6,10,9,10,13,12,10,8,9,12,14,17,19,14,15,16,11,10,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-08,8,7,8,8,6,8,7,7,9,9,9,10,10,10,10,11,11,9,13,12,12,11,12,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-09,10,9,8,7,4,5,5,14,15,15,17,21,26,22,20,18,15,14,14,13,12,11,11,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-10,11,12,10,9,3,4,7,10,10,6,15,12,5,16,10,16,6,8,8,9,8,12,3,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-11,7,11,5,2,2,2,2,1,2,5,4,3,9,4,2,3,3,3,7,9,6,9,8,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-12,9,4,13,14,8,10,16,20,9,5,2,9,-999,14,7,10,9,8,6,8,7,7,8,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-13,8,10,8,4,2,1,4,6,6,9,7,6,8,8,8,10,11,12,17,18,19,20,19,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-14,18,16,15,11,11,12,12,10,8,7,7,6,5,6,10,9,10,16,13,14,11,12,11,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-15,10,7,4,2,3,4,3,3,3,4,5,2,2,4,5,4,5,5,11,10,10,12,10,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-16,10,9,7,6,5,5,14,16,18,17,18,22,19,23,25,20,17,22,27,41,40,34,31,29
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-17,30,26,24,25,31,36,36,34,33,31,28,30,29,26,26,31,26,30,33,28,26,27,27,31
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-18,33,33,27,28,26,24,20,17,17,24,30,21,20,18,16,23,24,23,25,27,25,23,23,24
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-19,24,25,21,16,13,13,13,16,13,12,12,12,12,11,11,12,13,15,16,18,21,26,22,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-20,20,17,13,13,13,14,13,16,20,14,12,12,16,16,21,20,17,15,20,29,28,21,12,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-21,9,8,8,8,6,7,9,12,15,14,15,17,20,18,18,17,16,15,18,16,13,14,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-22,11,11,10,12,10,9,10,12,19,27,25,24,20,18,16,14,14,15,15,14,13,12,11,7
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-23,3,4,2,2,2,2,1,7,7,10,10,11,14,14,17,11,8,5,4,7,6,4,3,5
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-24,7,4,2,3,8,12,15,20,23,26,24,19,17,13,12,12,15,15,11,9,9,11,12,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-25,10,8,5,5,6,8,8,10,12,10,10,10,11,13,17,20,20,23,24,24,24,24,24,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-26,23,22,21,22,20,19,18,12,8,14,16,18,20,28,22,22,27,29,23,11,12,17,11,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-27,9,9,6,6,6,6,8,9,10,10,10,12,16,13,11,12,12,10,10,9,9,11,11,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-28,10,10,10,11,12,12,13,11,11,10,11,10,11,11,12,12,13,13,14,14,15,17,16,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-29,15,13,15,17,18,16,19,20,17,14,15,13,13,10,10,14,14,12,14,16,13,11,12,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-30,11,12,13,11,9,10,9,10,6,6,5,4,7,7,13,18,18,12,18,24,17,15,11,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-05-31,11,11,10,9,8,8,13,16,26,25,11,8,8,11,10,8,8,8,9,7,7,6,6,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-01,3,2,2,3,3,3,4,5,7,6,9,10,5,5,4,8,8,4,4,3,5,4,4,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-02,13,5,3,6,6,7,6,6,7,8,15,8,16,14,14,14,14,13,14,14,15,15,12,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-03,13,15,14,14,14,14,13,11,13,11,10,23,17,9,12,15,14,13,14,17,20,18,18,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-04,14,14,15,14,12,-999,-999,8,9,11,10,9,8,10,7,3,2,2,4,5,3,4,5,4
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-05,3,3,3,4,2,2,4,6,6,8,9,12,16,18,19,20,25,22,20,22,18,12,10,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-06,6,6,6,7,8,8,8,10,9,12,11,10,10,10,12,17,18,22,21,20,20,19,21,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-07,16,17,18,18,17,17,16,16,21,21,14,12,13,18,22,17,13,8,6,8,8,5,5,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-08,12,11,10,10,13,19,26,26,29,29,31,34,37,37,35,36,33,36,35,35,30,30,26,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-09,17,13,10,10,10,11,12,11,12,11,9,10,9,9,9,8,8,9,10,10,10,10,10,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-10,9,8,8,8,8,8,8,7,6,7,11,11,12,9,10,10,10,11,10,9,8,5,5,5
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-11,6,7,4,4,5,3,2,3,4,5,5,6,8,6,6,12,22,21,21,21,16,15,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-12,11,11,10,10,10,9,9,8,13,12,12,12,11,12,13,11,11,8,6,7,8,8,9,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2021-06-13,10,13,13,13,13,12,12,12,10,8,9,8,7,10,8,12,18,17,10,9,8,9,9,10
