Climate ID,Date,Monthly_Max_Gust_kmh,Monthly_Mean_Gust_Direction_10sdeg
8300516,2023-05-01,70.0,17.93
8300516,2023-06-01,71.0,9.33
8300516,2023-07-01,83.0,19.7
8300516,2023-08-01,73.0,22.96
8300516,2023-09-01,81.0,15.55
8300516,2023-10-01,86.0,18.81
8300516,2023-11-01,81.0,26.3
8300516,2023-12-01,87.0,22.45
8300516,2024-01-01,107.0,21.8
8300516,2024-02-01,84.0,22.33
8300516,2024-03-01,91.0,14.62
8300516,2024-04-01,87.0,17.83
8300516,2024-05-01,59.0,19.81
8300516,2024-06-01,69.0,18.39
8300516,2024-07-01,61.0,23.08
8300516,2024-08-01,71.0,21.08
8300516,2024-09-01,67.0,16.15
8300516,2024-10-01,81.0,21.7
8300516,2024-11-01,92.0,20.73
8300516,2024-12-01,88.0,23.54
8300516,2025-01-01,85.0,25.8
8300516,2025-02-01,104.0,25.33
8300516,2025-03-01,86.0,19.86
8300516,2025-04-01,85.0,20.2
8300516,2025-05-01,68.0,14.5
8300516,2025-06-01,71.0,23.77
8300516,2025-07-01,65.0,23.88
8300516,2025-08-01,59.0,20.5
8300516,2025-09-01,69.0,23.44
8300516,2025-10-01,79.0,16.76
8300516,2025-11-01,87.0,23.66
8300516,2025-12-01,93.0,24.19
8300562,2003-08-01,54.0,23.33
8300562,2003-09-01,107.0,20.56
8300562,2003-10-01,74.0,22.11
8300562,2003-11-01,78.0,22.43
8300562,2003-12-01,87.0,19.35
8300562,2007-08-01,72.0,25.6
8300562,2007-09-01,61.0,25.0
8300562,2007-10-01,61.0,24.37
8300562,2007-11-01,100.0,20.54
8300562,2007-12-01,82.0,20.71
8300562,2008-01-01,72.0,22.85
8300562,2008-02-01,85.0,24.13
8300562,2008-03-01,91.0,22.96
8300562,2008-04-01,78.0,16.42
8300562,2008-05-01,63.0,15.35
8300562,2008-06-01,63.0,19.53
8300562,2008-07-01,48.0,20.08
8300562,2008-08-01,48.0,17.41
8300562,2008-09-01,65.0,20.76
8300562,2008-10-01,63.0,21.0
8300562,2008-11-01,74.0,20.67
8300562,2008-12-01,91.0,22.93
8300562,2009-01-01,89.0,25.08
8300562,2009-02-01,67.0,24.88
8300562,2009-03-01,70.0,20.76
8300562,2009-04-01,74.0,22.78
8300562,2009-05-01,67.0,23.83
8300562,2009-06-01,61.0,19.92
8300562,2009-07-01,48.0,17.35
8300562,2009-08-01,56.0,23.33
8300562,2009-09-01,56.0,25.5
8300562,2009-10-01,78.0,21.65
8300562,2009-11-01,72.0,26.5
8300562,2009-12-01,76.0,18.95
8300562,2010-01-01,76.0,24.73
8300562,2010-02-01,59.0,23.24
8300562,2010-03-01,57.0,19.5
8300562,2010-04-01,59.0,20.55
8300562,2010-05-01,67.0,25.42
8300562,2010-06-01,67.0,22.37
8300562,2010-07-01,52.0,20.67
8300562,2010-08-01,43.0,20.83
8300562,2010-09-01,72.0,20.5
8300562,2010-10-01,59.0,24.9
8300562,2010-11-01,65.0,20.5
8300562,2010-12-01,83.0,18.67
8300562,2011-01-01,82.0,24.0
8300562,2011-02-01,69.0,24.45
8300562,2011-03-01,61.0,25.04
8300562,2011-04-01,69.0,21.74
8300562,2011-05-01,61.0,14.18
8300562,2011-06-01,63.0,18.9
8300562,2011-07-01,59.0,24.3
8300562,2011-08-01,74.0,19.82
8300562,2011-09-01,57.0,23.44
8300562,2011-10-01,82.0,22.04
8300562,2011-11-01,72.0,21.76
8300562,2011-12-01,83.0,20.4
8300562,2012-01-01,87.0,25.15
8300562,2012-02-01,82.0,25.65
8300562,2012-03-01,69.0,23.52
8300562,2012-04-01,69.0,24.77
8300562,2012-05-01,57.0,19.06
8300562,2012-06-01,56.0,14.5
8300562,2012-07-01,52.0,24.41
8300562,2012-08-01,44.0,21.13
8300562,2012-09-01,61.0,17.58
8300562,2012-10-01,72.0,22.67
8300562,2012-11-01,65.0,19.0
8300562,2012-12-01,80.0,22.47
8300562,2013-01-01,93.0,27.0
8300562,2013-02-01,82.0,19.0
8300562,2013-03-01,70.0,17.81
8300562,2013-04-01,74.0,20.95
8300562,2013-05-01,72.0,19.67
8300562,2013-06-01,54.0,18.0
8300562,2013-07-01,59.0,21.11
8300562,2013-08-01,59.0,20.33
8300562,2013-09-01,57.0,18.55
8300562,2013-10-01,59.0,22.44
8300562,2013-11-01,95.0,24.74
8300562,2013-12-01,95.0,23.86
8300562,2014-01-01,76.0,23.04
8300562,2014-02-01,91.0,22.35
8300562,2014-03-01,100.0,20.76
8300562,2014-04-01,69.0,19.28
8300562,2014-05-01,67.0,15.35
8300562,2014-06-01,50.0,21.53
8300562,2014-07-01,85.0,21.04
8300562,2014-08-01,54.0,20.0
8300562,2014-09-01,63.0,22.64
8300562,2014-10-01,63.0,19.04
8300562,2014-11-01,85.0,22.65
8300562,2014-12-01,69.0,22.92
8300562,2015-01-01,80.0,22.48
8300562,2015-02-01,82.0,21.58
8300562,2015-03-01,72.0,25.15
8300562,2015-04-01,76.0,21.67
8300562,2015-05-01,65.0,21.83
8300562,2015-06-01,57.0,18.04
8300562,2015-07-01,61.0,19.21
8300562,2015-08-01,52.0,19.86
8300562,2015-09-01,65.0,25.52
8300562,2015-10-01,74.0,23.29
8300562,2015-11-01,70.0,25.58
8300562,2015-12-01,67.0,20.71
8300562,2016-01-01,89.0,24.48
8300562,2016-02-01,82.0,21.54
8300562,2016-03-01,74.0,25.63
8300562,2016-04-01,76.0,24.54
8300562,2016-05-01,70.0,23.71
8300562,2016-06-01,61.0,21.7
8300562,2016-07-01,56.0,24.75
8300562,2016-08-01,56.0,24.26
8300562,2016-09-01,59.0,23.63
8300562,2016-10-01,91.0,17.88
8300562,2016-11-01,85.0,23.29
8300562,2016-12-01,96.0,23.8
8300562,2017-01-01,78.0,21.77
8300562,2017-02-01,78.0,21.46
8300562,2017-03-01,69.0,26.5
8300562,2017-04-01,69.0,20.0
8300562,2017-05-01,70.0,17.48
8300562,2017-06-01,72.0,22.59
8300562,2017-07-01,102.0,24.47
8300562,2017-08-01,56.0,23.53
8300562,2017-09-01,69.0,25.33
8300562,2017-10-01,72.0,22.8
8300562,2017-11-01,95.0,22.12
8300562,2017-12-01,96.0,22.56
8300562,2018-01-01,95.0,21.13
8300562,2018-02-01,63.0,21.0
8300562,2018-03-01,80.0,15.85
8300562,2018-04-01,74.0,24.09
8300562,2018-05-01,70.0,19.28
8300562,2018-06-01,58.0,17.65
8300562,2018-07-01,60.0,21.57
8300562,2018-08-01,54.0,19.07
8300562,2018-09-01,67.0,21.25
8300562,2018-10-01,88.0,24.12
8300562,2018-11-01,100.0,21.81
8300562,2018-12-01,73.0,26.26
8300562,2019-01-01,77.0,23.76
8300562,2019-02-01,81.0,24.04
8300562,2019-03-01,64.0,23.37
8300562,2019-04-01,83.0,23.17
8300562,2019-05-01,66.0,18.89
8300562,2019-06-01,57.0,20.15
8300562,2019-07-01,47.0,24.5
8300562,2019-08-01,55.0,23.0
8300562,2019-09-01,99.0,22.0
8300562,2019-10-01,81.0,23.22
8300562,2019-11-01,84.0,21.2
8300562,2019-12-01,82.0,25.15
8300562,2020-01-01,76.0,25.17
8300562,2020-02-01,74.0,23.42
8300562,2020-03-01,79.0,20.65
8300562,2020-04-01,66.0,17.8
8300562,2020-05-01,75.0,25.72
8300562,2020-06-01,57.0,16.45
8300562,2020-07-01,57.0,15.67
8300562,2020-08-01,60.0,23.0
8300562,2020-09-01,65.0,21.73
8300562,2020-10-01,77.0,23.87
8300562,2020-11-01,76.0,24.12
8300562,2020-12-01,60.0,20.43
8300562,2021-01-01,59.0,24.91
8300562,2021-02-01,67.0,24.14
8300562,2021-03-01,79.0,22.96
8300562,2021-04-01,72.0,12.32
8300562,2021-05-01,69.0,23.21
8300562,2021-06-01,65.0,22.4
8300562,2021-07-01,62.0,19.6
8300562,2021-08-01,57.0,23.64
8300562,2021-09-01,65.0,21.8
8300562,2021-10-01,63.0,19.93
8300562,2021-11-01,69.0,23.59
8300562,2021-12-01,79.0,25.07
8300562,2022-01-01,41.0,22.33
8300562,2022-02-01,92.0,21.08
8300562,2022-03-01,84.0,22.79
8300562,2022-04-01,78.0,21.79
8300562,2022-05-01,57.0,25.61
8300562,2022-06-01,61.0,19.38
8300562,2022-07-01,60.0,24.73
8300562,2022-08-01,52.0,19.0
8300562,2022-09-01,141.0,23.06
8300562,2022-10-01,57.0,22.57
8300562,2022-11-01,83.0,26.57
8300562,2022-12-01,81.0,16.52
8300562,2023-01-01,76.0,21.36
8300562,2023-02-01,81.0,24.31
8300562,2023-03-01,64.0,23.96
8300562,2023-04-01,72.0,23.33
8300562,2023-05-01,84.0,22.07
8300562,2023-06-01,51.0,13.38
8300562,2023-07-01,53.0,19.31
8300562,2023-08-01,58.0,21.58
8300562,2023-09-01,59.0,17.53
8300562,2023-10-01,59.0,20.74
8300562,2023-11-01,75.0,26.67
8300562,2023-12-01,93.0,4.0
8300562,2024-01-01,97.0,
8300562,2024-02-01,70.0,24.17
8300562,2024-03-01,72.0,16.64
8300562,2024-04-01,61.0,20.9
8300562,2024-05-01,62.0,16.88
8300562,2024-06-01,57.0,22.79
8300562,2024-07-01,54.0,22.55
8300562,2024-08-01,62.0,22.44
8300562,2024-09-01,48.0,16.93
8300562,2024-10-01,69.0,21.95
8300562,2024-11-01,68.0,23.88
8300562,2024-12-01,73.0,21.17
8300562,2025-01-01,71.0,26.04
8300562,2025-02-01,80.0,25.11
8300562,2025-03-01,68.0,21.74
8300562,2025-04-01,83.0,22.18
8300562,2025-05-01,58.0,18.58
8300562,2025-06-01,65.0,23.82
8300562,2025-07-01,55.0,23.5
8300562,2025-08-01,59.0,20.79
8300562,2025-09-01,53.0,25.71
8300562,2025-10-01,73.0,18.25
8300562,2025-11-01,73.0,24.27
8300562,2025-12-01,80.0,23.29
8300590,2018-05-01,51.0,14.93
8300590,2018-06-01,63.0,16.55
8300590,2018-07-01,56.0,21.94
8300590,2018-08-01,48.0,19.5
8300590,2018-09-01,68.0,19.89
8300590,2018-10-01,72.0,20.35
8300590,2018-11-01,86.0,18.38
8300590,2018-12-01,66.0,25.73
8300590,2019-01-01,75.0,25.36
8300590,2019-02-01,71.0,25.09
8300590,2019-03-01,60.0,20.7
8300590,2019-04-01,70.0,22.26
8300590,2019-05-01,70.0,19.88
8300590,2019-06-01,59.0,18.5
8300590,2019-07-01,48.0,19.92
8300590,2019-08-01,56.0,22.25
8300590,2019-09-01,92.0,18.41
8300590,2019-10-01,61.0,22.11
8300590,2019-11-01,70.0,19.12
8300590,2019-12-01,69.0,25.39
8300590,2020-01-01,73.0,19.84
8300590,2020-02-01,59.0,21.6
8300590,2020-03-01,80.0,17.4
8300590,2020-04-01,63.0,15.92
8300590,2020-05-01,64.0,23.25
8300590,2020-06-01,57.0,19.0
8300590,2020-07-01,48.0,15.75
8300590,2020-08-01,51.0,21.55
8300590,2020-09-01,59.0,20.45
8300590,2020-10-01,63.0,21.19
8300590,2020-11-01,66.0,24.13
8300590,2020-12-01,76.0,18.81
8300590,2021-01-01,55.0,19.95
8300590,2021-02-01,102.0,21.65
8300590,2021-03-01,75.0,24.08
8300590,2021-04-01,64.0,14.42
8300590,2021-05-01,72.0,18.11
8300590,2021-06-01,58.0,20.75
8300590,2021-07-01,52.0,15.41
8300590,2021-08-01,57.0,20.23
8300590,2021-09-01,58.0,18.55
8300590,2021-10-01,55.0,13.69
8300590,2021-11-01,58.0,22.72
8300590,2021-12-01,66.0,22.46
8300590,2022-01-01,104.0,23.19
8300590,2022-02-01,72.0,18.68
8300590,2022-03-01,76.0,24.93
8300590,2022-04-01,77.0,20.31
8300590,2022-05-01,57.0,20.82
8300590,2022-06-01,58.0,16.67
8300590,2022-07-01,64.0,23.75
8300590,2022-08-01,52.0,16.74
8300590,2022-09-01,131.0,19.2
8300590,2022-10-01,52.0,24.83
8300590,2022-11-01,80.0,24.82
8300590,2022-12-01,80.0,14.69
8300590,2023-01-01,76.0,20.33
8300590,2023-02-01,63.0,19.86
8300590,2023-03-01,61.0,18.13
8300590,2023-04-01,59.0,24.42
8300590,2023-05-01,89.0,20.96
8300590,2023-06-01,55.0,14.89
8300590,2023-07-01,55.0,20.76
8300590,2023-08-01,52.0,20.38
8300590,2023-09-01,48.0,17.31
8300590,2023-10-01,68.0,17.9
8300590,2023-11-01,73.0,27.33
8300590,2023-12-01,86.0,20.74
8300590,2024-01-01,87.0,20.17
8300590,2024-02-01,89.0,18.9
8300590,2024-03-01,69.0,15.88
8300590,2024-04-01,55.0,20.43
8300590,2024-05-01,52.0,14.43
8300590,2024-06-01,52.0,23.82
8300590,2024-07-01,54.0,22.6
8300590,2024-08-01,53.0,17.8
8300590,2024-09-01,53.0,17.33
8300590,2024-10-01,60.0,21.41
8300590,2024-11-01,70.0,20.15
8300590,2024-12-01,70.0,22.65
8300590,2025-01-01,68.0,26.73
8300590,2025-02-01,68.0,25.96
8300590,2025-03-01,65.0,22.96
8300590,2025-04-01,71.0,20.62
8300590,2025-05-01,58.0,17.29
8300590,2025-06-01,61.0,22.2
8300590,2025-07-01,60.0,24.72
8300590,2025-08-01,51.0,21.0
8300590,2025-09-01,56.0,21.52
8300590,2025-10-01,74.0,14.68
8300590,2025-11-01,66.0,24.08
8300590,2025-12-01,69.0,21.86
8300596,1999-07-01,57.0,23.71
8300596,1999-08-01,67.0,20.63
8300596,1999-09-01,91.0,19.35
8300596,1999-10-01,89.0,21.43
8300596,1999-11-01,78.0,21.07
8300596,1999-12-01,98.0,20.34
8300596,2000-01-01,102.0,22.9
8300596,2000-02-01,100.0,23.77
8300596,2000-03-01,102.0,20.68
8300596,2000-04-01,89.0,17.32
8300596,2000-05-01,78.0,15.66
8300596,2000-06-01,93.0,18.77
8300596,2000-07-01,50.0,17.59
8300596,2000-08-01,41.0,20.5
8300596,2000-09-01,50.0,20.16
8300596,2000-10-01,72.0,18.82
8300596,2000-11-01,59.0,18.76
8300596,2000-12-01,76.0,23.88
8300596,2001-01-01,65.0,22.33
8300596,2001-02-01,72.0,23.0
8300596,2001-03-01,63.0,17.0
8300596,2001-04-01,50.0,23.0
8300596,2001-05-01,54.0,16.13
8300596,2001-06-01,56.0,20.25
8300596,2001-07-01,63.0,17.9
8300596,2001-08-01,65.0,20.0
8300596,2001-09-01,57.0,23.76
8300596,2001-10-01,70.0,21.59
8300596,2001-11-01,98.0,20.48
8300596,2001-12-01,59.0,26.12
8300596,2002-01-01,100.0,21.24
8300596,2002-02-01,85.0,17.36
8300596,2002-03-01,74.0,19.7
8300596,2002-04-01,70.0,18.44
8300596,2002-05-01,65.0,20.63
8300596,2002-06-01,67.0,19.0
8300596,2002-07-01,67.0,20.61
8300596,2002-08-01,56.0,22.14
8300596,2002-09-01,100.0,22.1
8300596,2002-10-01,67.0,24.29
8300596,2002-11-01,85.0,21.95
8300596,2002-12-01,72.0,22.96
8300596,2003-01-01,76.0,24.68
8300596,2003-02-01,80.0,23.27
8300596,2003-03-01,83.0,22.08
8300596,2003-04-01,78.0,22.81
8300596,2003-05-01,70.0,15.39
8300596,2003-06-01,67.0,18.0
8300596,2003-07-01,69.0,20.85
8300596,2003-08-01,67.0,20.47
8300596,2003-09-01,83.0,20.12
8300596,2003-10-01,87.0,21.48
8300596,2003-11-01,83.0,21.12
8300596,2003-12-01,98.0,20.48
8300596,2007-08-01,80.0,22.1
8300596,2007-09-01,67.0,20.69
8300596,2007-10-01,67.0,23.65
8300596,2007-11-01,93.0,20.74
8300596,2007-12-01,102.0,22.41
8300596,2008-01-01,82.0,22.32
8300596,2008-02-01,78.0,23.52
8300596,2008-03-01,85.0,21.16
8300596,2008-04-01,76.0,16.44
8300596,2008-05-01,65.0,15.74
8300596,2008-06-01,74.0,16.86
8300596,2008-07-01,61.0,19.5
8300596,2008-08-01,54.0,15.65
8300596,2008-09-01,70.0,20.0
8300596,2008-10-01,70.0,18.52
8300596,2008-11-01,100.0,21.17
8300596,2008-12-01,98.0,20.5
8300596,2009-01-01,82.0,25.46
8300596,2009-02-01,89.0,20.46
8300596,2009-03-01,76.0,18.09
8300596,2009-04-01,83.0,20.08
8300596,2009-05-01,76.0,18.22
8300596,2009-06-01,72.0,16.68
8300596,2009-07-01,52.0,16.73
8300596,2009-08-01,65.0,23.47
8300596,2009-09-01,59.0,17.46
8300596,2009-10-01,80.0,17.96
8300596,2009-11-01,69.0,24.14
8300596,2009-12-01,82.0,19.68
8300596,2010-01-01,102.0,24.04
8300596,2010-02-01,63.0,12.55
8300596,2010-03-01,76.0,17.81
8300596,2010-04-01,65.0,13.3
8300596,2010-05-01,69.0,24.21
8300596,2010-06-01,83.0,17.4
8300596,2010-07-01,65.0,18.67
8300596,2010-08-01,56.0,17.59
8300596,2010-09-01,70.0,16.92
8300596,2010-10-01,70.0,22.96
8300596,2010-11-01,76.0,17.29
8300596,2010-12-01,102.0,18.0
8300596,2011-01-01,87.0,22.96
8300596,2011-02-01,83.0,24.24
8300596,2011-03-01,78.0,17.19
8300596,2011-04-01,74.0,20.0
8300596,2011-05-01,65.0,11.64
8300596,2011-06-01,69.0,12.95
8300596,2011-07-01,67.0,17.27
8300596,2011-08-01,96.0,17.44
8300596,2011-09-01,63.0,21.9
8300596,2011-10-01,85.0,20.24
8300596,2011-11-01,74.0,21.56
8300596,2011-12-01,83.0,16.73
8300596,2012-01-01,74.0,26.66
8300596,2012-02-01,89.0,23.64
8300596,2012-03-01,82.0,20.18
8300596,2012-04-01,70.0,17.54
8300596,2012-05-01,50.0,15.52
8300596,2012-06-01,54.0,14.19
8300596,2012-07-01,57.0,22.41
8300596,2012-08-01,59.0,19.8
8300596,2012-09-01,61.0,17.96
8300596,2012-10-01,69.0,21.84
8300596,2012-11-01,78.0,23.61
8300596,2012-12-01,83.0,23.28
8300596,2013-01-01,83.0,27.27
8300596,2013-02-01,91.0,17.73
8300596,2013-03-01,59.0,17.92
8300596,2013-04-01,69.0,20.39
8300596,2013-05-01,67.0,15.62
8300596,2013-06-01,59.0,19.4
8300596,2013-07-01,52.0,19.18
8300596,2013-08-01,52.0,20.26
8300596,2013-09-01,61.0,20.0
8300596,2013-10-01,59.0,21.81
8300596,2013-11-01,82.0,22.8
8300596,2013-12-01,78.0,18.28
8300596,2014-01-01,80.0,24.0
8300596,2014-02-01,93.0,18.95
8300596,2014-03-01,113.0,21.19
8300596,2014-04-01,69.0,19.13
8300596,2014-05-01,52.0,12.41
8300596,2014-06-01,63.0,19.32
8300596,2014-07-01,98.0,21.09
8300596,2014-08-01,63.0,18.95
8300596,2014-09-01,69.0,20.77
8300596,2014-10-01,63.0,18.48
8300596,2014-11-01,78.0,21.4
8300596,2014-12-01,72.0,22.84
8300596,2015-01-01,95.0,23.35
8300596,2015-02-01,115.0,21.16
8300596,2015-03-01,93.0,24.0
8300596,2015-04-01,69.0,20.57
8300596,2015-05-01,72.0,20.85
8300596,2015-06-01,59.0,16.56
8300596,2015-07-01,57.0,19.53
8300596,2015-08-01,59.0,19.58
8300596,2015-09-01,63.0,23.38
8300596,2015-10-01,72.0,20.71
8300596,2015-11-01,72.0,23.61
8300596,2015-12-01,78.0,17.0
8300596,2016-01-01,95.0,22.36
8300596,2016-02-01,74.0,20.54
8300596,2016-03-01,93.0,19.19
8300596,2016-04-01,74.0,21.56
8300596,2016-05-01,65.0,16.56
8300596,2016-06-01,63.0,20.93
8300596,2016-07-01,82.0,19.73
8300596,2016-08-01,61.0,19.95
8300596,2016-09-01,70.0,20.76
8300596,2016-10-01,91.0,16.85
8300596,2016-11-01,76.0,20.65
8300596,2016-12-01,102.0,22.96
8300596,2017-01-01,78.0,22.38
8300596,2017-02-01,85.0,20.08
8300596,2017-03-01,93.0,21.52
8300596,2017-04-01,67.0,20.22
8300596,2017-05-01,63.0,16.82
8300596,2017-06-01,74.0,21.04
8300596,2017-07-01,67.0,21.5
8300596,2017-08-01,61.0,22.45
8300596,2017-09-01,61.0,17.68
8300596,2017-10-01,76.0,20.89
8300596,2017-11-01,76.0,23.88
8300596,2017-12-01,82.0,23.1
8300596,2018-01-01,98.0,22.71
8300596,2018-02-01,63.0,21.14
8300596,2018-03-01,89.0,12.93
8300596,2018-04-01,70.0,21.67
8300596,2018-05-01,76.0,17.45
8300596,2018-06-01,79.0,14.14
8300596,2018-07-01,59.0,22.0
8300596,2018-08-01,48.0,17.74
8300596,2018-09-01,77.0,21.25
8300596,2018-10-01,83.0,20.52
8300596,2018-11-01,101.0,18.04
8300596,2018-12-01,66.0,25.7
8300596,2019-01-01,73.0,23.34
8300596,2019-02-01,75.0,25.62
8300596,2019-03-01,74.0,21.84
8300596,2019-04-01,83.0,20.11
8300596,2019-05-01,70.0,14.86
8300596,2019-06-01,70.0,17.0
8300596,2019-07-01,60.0,22.11
8300596,2019-08-01,54.0,22.95
8300596,2019-09-01,117.0,18.75
8300596,2019-10-01,75.0,19.41
8300596,2019-11-01,94.0,21.4
8300596,2019-12-01,81.0,24.66
8300596,2020-01-01,79.0,25.46
8300596,2020-02-01,69.0,25.39
8300596,2020-03-01,90.0,20.12
8300596,2020-04-01,75.0,16.43
8300596,2020-05-01,69.0,18.38
8300596,2020-06-01,60.0,15.21
8300596,2020-07-01,56.0,20.65
8300596,2020-08-01,60.0,20.15
8300596,2020-09-01,76.0,20.65
8300596,2020-10-01,88.0,22.24
8300596,2020-11-01,77.0,21.56
8300596,2020-12-01,78.0,19.16
8300596,2021-01-01,72.0,23.3
8300596,2021-02-01,72.0,22.04
8300596,2021-03-01,78.0,24.41
8300596,2021-04-01,72.0,12.38
8300596,2021-05-01,77.0,17.62
8300596,2021-06-01,68.0,18.79
8300596,2021-07-01,61.0,16.33
8300596,2021-08-01,54.0,18.06
8300596,2021-09-01,71.0,19.16
8300596,2021-10-01,68.0,17.5
8300596,2021-11-01,65.0,25.19
8300596,2021-12-01,81.0,23.48
8300596,2022-01-01,101.0,18.54
8300596,2022-02-01,76.0,21.93
8300596,2022-03-01,82.0,24.07
8300596,2022-04-01,88.0,19.88
8300596,2022-05-01,66.0,18.29
8300596,2022-06-01,56.0,14.2
8300596,2022-07-01,71.0,22.64
8300596,2022-08-01,52.0,16.35
8300596,2022-09-01,140.0,22.15
8300596,2022-10-01,60.0,20.76
8300596,2022-11-01,75.0,24.04
8300596,2022-12-01,94.0,17.6
8300596,2023-01-01,85.0,18.54
8300596,2023-02-01,77.0,19.36
8300596,2023-03-01,62.0,15.7
8300596,2023-04-01,62.0,20.71
8300596,2023-05-01,66.0,20.07
8300596,2023-06-01,63.0,10.45
8300596,2023-07-01,52.0,19.94
8300596,2023-08-01,59.0,21.37
8300596,2023-09-01,71.0,17.0
8300596,2023-10-01,69.0,19.65
8300596,2023-11-01,73.0,24.7
8300596,2023-12-01,90.0,22.74
8300596,2024-01-01,92.0,21.0
8300596,2024-02-01,80.0,18.09
8300596,2024-03-01,72.0,15.88
8300596,2024-04-01,68.0,16.41
8300596,2024-05-01,63.0,13.21
8300596,2024-06-01,62.0,16.78
8300596,2024-07-01,48.0,21.12
8300596,2024-08-01,60.0,19.5
8300596,2024-09-01,52.0,13.81
8300596,2024-10-01,61.0,20.62
8300596,2024-11-01,78.0,18.74
8300596,2024-12-01,73.0,22.83
8300596,2025-01-01,70.0,22.08
8300596,2025-02-01,94.0,25.88
8300596,2025-03-01,72.0,23.43
8300596,2025-04-01,86.0,20.04
8300596,2025-05-01,56.0,14.68
8300596,2025-06-01,72.0,21.46
8300596,2025-07-01,69.0,23.41
8300596,2025-08-01,52.0,16.6
8300596,2025-09-01,60.0,19.43
8300596,2025-10-01,60.0,15.78
8300596,2025-11-01,66.0,23.36
8300596,2025-12-01,73.0,22.5
8305500,2018-05-01,47.0,21.94
8305500,2018-06-01,58.0,17.18
8305500,2018-07-01,57.0,21.07
8305500,2018-08-01,42.0,18.75
8305500,2018-09-01,61.0,18.4
8305500,2018-10-01,76.0,19.17
8305500,2018-11-01,84.0,19.72
8305500,2018-12-01,59.0,25.27
8305500,2019-01-01,70.0,23.46
8305500,2019-02-01,72.0,23.09
8305500,2019-03-01,75.0,21.35
8305500,2019-04-01,75.0,22.96
8305500,2019-05-01,65.0,20.55
8305500,2019-06-01,57.0,17.5
8305500,2019-07-01,53.0,19.93
8305500,2019-08-01,49.0,21.4
8305500,2019-09-01,105.0,17.53
8305500,2019-10-01,77.0,22.88
8305500,2019-11-01,75.0,24.33
8305500,2019-12-01,43.0,29.0
8305500,2020-01-01,57.0,21.0
8305500,2020-02-01,75.0,23.17
8305500,2020-03-01,82.0,20.0
8305500,2020-04-01,71.0,15.56
8305500,2020-05-01,67.0,21.27
8305500,2020-08-01,46.0,27.5
8305500,2020-09-01,61.0,20.04
8305500,2020-10-01,68.0,23.22
8305500,2020-11-01,66.0,22.18
8305500,2021-02-01,70.0,22.2
8305500,2021-03-01,77.0,23.91
8305500,2021-04-01,62.0,13.25
8305500,2021-05-01,65.0,18.33
8305500,2021-06-01,59.0,20.58
8305500,2021-07-01,53.0,13.12
8305500,2021-08-01,43.0,14.91
8305500,2021-09-01,57.0,20.86
8305500,2021-10-01,61.0,15.2
8305500,2021-11-01,61.0,22.32
8305500,2021-12-01,66.0,24.41
8305500,2022-01-01,85.0,22.27
8305500,2022-02-01,69.0,23.87
8305500,2022-03-01,68.0,21.21
8305500,2022-04-01,79.0,20.0
8305500,2022-05-01,53.0,16.44
8305500,2022-06-01,53.0,19.67
8305500,2022-07-01,49.0,21.67
8305500,2022-08-01,43.0,16.0
8305500,2022-09-01,97.0,22.06
8305500,2022-10-01,51.0,16.17
8305500,2022-11-01,63.0,23.75
8305500,2022-12-01,84.0,17.75
8305500,2023-01-01,71.0,19.9
8305500,2023-02-01,66.0,17.91
8305500,2023-03-01,54.0,24.15
8305500,2023-04-01,50.0,20.89
8305500,2023-05-01,61.0,20.61
8305500,2023-06-01,53.0,11.5
8305500,2023-07-01,56.0,16.91
8305500,2023-08-01,57.0,17.5
8305500,2023-09-01,72.0,16.25
8305500,2023-10-01,62.0,15.0
8305500,2023-11-01,65.0,24.05
8305500,2023-12-01,69.0,23.05
8305500,2024-01-01,87.0,23.68
8305500,2024-02-01,64.0,21.53
8305500,2024-03-01,70.0,18.86
8305500,2024-04-01,62.0,15.23
8305500,2024-05-01,58.0,18.79
8305500,2024-06-01,47.0,22.78
8305500,2024-07-01,45.0,24.29
8305500,2024-08-01,42.0,20.2
8305500,2024-09-01,48.0,14.55
8305500,2024-10-01,51.0,20.32
8305500,2024-11-01,64.0,23.42
8305500,2024-12-01,66.0,22.74
8305500,2025-01-01,56.0,26.59
8305500,2025-02-01,67.0,25.0
8305500,2025-03-01,62.0,22.05
8305500,2025-04-01,59.0,19.53
8305500,2025-05-01,51.0,15.9
8305500,2025-06-01,61.0,21.5
8305500,2025-07-01,45.0,19.69
8305500,2025-08-01,45.0,21.57
8305500,2025-09-01,53.0,21.92
8305500,2025-10-01,59.0,19.18
8305500,2025-11-01,63.0,22.78
8305500,2025-12-01,70.0,24.74
830P001,2007-08-01,72.0,25.12
830P001,2007-09-01,69.0,20.76
830P001,2007-10-01,65.0,24.48
830P001,2007-11-01,106.0,19.88
830P001,2007-12-01,93.0,21.0
830P001,2008-01-01,76.0,22.92
830P001,2008-02-01,83.0,19.93
830P001,2008-03-01,89.0,23.52
830P001,2008-04-01,78.0,16.94
830P001,2008-05-01,70.0,18.29
830P001,2008-06-01,67.0,17.9
830P001,2008-07-01,50.0,18.27
830P001,2008-08-01,46.0,18.1
830P001,2008-09-01,70.0,21.57
830P001,2008-10-01,59.0,21.38
830P001,2008-11-01,87.0,21.64
830P001,2008-12-01,87.0,22.14
830P001,2009-01-01,96.0,24.88
830P001,2009-02-01,76.0,24.5
830P001,2009-03-01,65.0,17.62
830P001,2009-04-01,69.0,22.96
